file_name,formula,atom_num,formation_energy,B_element,X_element,sites,perovskite_judge
ICSD-6036.cif,Cs8 Tl4 Fe4 F24,40,-2.43934804725,"['Fe', 'Tl']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-6037.cif,Cs8 K4 Co4 F24,40,-2.7616845065,"['K', 'Co']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-6038.cif,Ba3 Rh3 F18,24,-2.5404073509375,['Rh'],['F'],"[3, 4, 5]",perovskite
ICSD-6039.cif,Cs8 K4 Ni4 F24,40,-2.4235042332500005,"['K', 'Ni']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-6043.cif,Cs4 Fe4 F16,24,-2.4915167366666666,['Fe'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-6047.cif,K4 Pd4 F12,20,-1.89328316925,['Pd'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-604866.cif,Ag3 Bi3 Te6,12,-0.1652351624999995,"['Ag', 'Bi']",['Te'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-60486.cif,V4 O4,8,-1.5302782387500002,['V'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-60524.cif,Al2 K2 F8,12,-3.3578346829166668,['Al'],['F'],"[2, 3]",perovskite
ICSD-60571.cif,Cd4 S4 O16,24,-1.4284846020833335,['Cd'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-60611.cif,Na V F3,5,-2.29474773425,['V'],['F'],[1],perovskite
ICSD-60615.cif,K4 Fe4 F16,24,-2.5051979125,['Fe'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-60616.cif,K8 Fe8 F32,48,-2.5177627727083327,['Fe'],['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-606794.cif,La6 Cr2 Al2 S14,24,-1.8154993397916668,['Cr'],['S'],"[8, 9]",perovskite
ICSD-60761.cif,Pt12 I32,44,-0.2458562334090908,['Pt'],['I'],"[0, 1, 2, 3]",perovskite
ICSD-608303.cif,La6 Mn2 Al2 S14,24,-1.86045475470546,['Mn'],['S'],"[6, 7]",perovskite
ICSD-60846.cif,Cu3 Ga3 O6,12,-1.3613341061458335,['Ga'],['O'],"[0, 1, 2]",perovskite
ICSD-60848.cif,Cu3 Y3 O6,12,-2.4565621881250004,['Y'],['O'],"[0, 1, 2]",perovskite
ICSD-60882.cif,Ba3 Si3 F18,24,-3.5174472505208327,['Si'],['F'],"[3, 4, 5]",perovskite
ICSD-60963.cif,Sb6 Te3 Se6,15,-0.2263455133333333,['Sb'],"['Se', 'Te']","[0, 1, 2, 3, 4, 5, 12, 13, 14]",perovskite
ICSD-61042.cif,Os8 Br32,40,-0.18862089275,['Os'],['Br'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-61066.cif,Co6 C6 O18,30,-1.373279587000001,['Co'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-61147.cif,Ta8 Ni4 S20,32,-1.1795699362499992,['Ta'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-61198.cif,Ni2 Ta4 O12,18,-2.3843580383333336,"['Ta', 'Ni']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-61217.cif,Ir3 Li24 O18,45,-1.709638665,['Ir'],['O'],"[24, 25, 26]",perovskite
ICSD-61218.cif,Pt3 Li24 O18,45,-1.701989585,['Pt'],['O'],"[24, 25, 26]",perovskite
ICSD-61274.cif,Si3 Na6 F18,27,-3.0914415769444448,"['Na', 'Si']",['F'],"[0, 1, 2, 6, 7, 8]",perovskite
ICSD-61277.cif,Fe4 Na4 K8 F24,40,-2.67095881075,"['Na', 'Fe']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-61323.cif,Cu4 O4,8,-0.4327120187500002,['Cu'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-61355.cif,Te36 Na12,48,-0.3897693162499998,['Na'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-6135.cif,Ba4 Fe2 Mo2 O12,20,-2.4618036455000007,"['Mo', 'Fe']",['O'],"[4, 5, 6, 7]",perovskite
ICSD-61402.cif,Tl4 K8 Na12 O16,40,-1.2002490547500002,['K'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-61504.cif,Na4 I4,8,-1.291341213125,['Na'],['I'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-61514.cif,Na2 Cu10 S6,18,-0.5214627708333334,['Na'],['S'],"[0, 1]",perovskite
ICSD-61516.cif,Cs4 Br4,8,-1.81452096125,['Cs'],['Br'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-61517.cif,Cs4 I4,8,-1.581692681875,['Cs'],['I'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-61518.cif,Tl4 Cl4,8,-1.0184540256249996,['Tl'],['Cl'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-61519.cif,Tl4 Br4,8,-0.88815862,['Tl'],['Br'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-6152.cif,Na3 Co3 O6,12,-1.9096101141666668,"['Na', 'Co']",['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-61540.cif,Ag4 I4,8,-0.244312893125,['Ag'],['I'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-61543.cif,Nb4 O4,8,-1.2940924925000008,['Nb'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-616071.cif,Sn4 Ba4 S12,20,-1.26045916275,['Sn'],['S'],"[4, 5, 6, 7]",perovskite
ICSD-61627.cif,Sc4 O4,8,-2.7127154562500007,['Sc'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-61692.cif,Ir3 K3 Li18 O18,42,-1.6162643742857146,['Ir'],['O'],"[21, 22, 23]",perovskite
ICSD-61708.cif,Ag3 As3 Se6,12,-0.094794259166667,"['Ag', 'As']",['Se'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-61787.cif,Sc Cs K2 P2 O8,14,-2.5789172008588435,['Sc'],['O'],[3],perovskite
ICSD-61788.cif,Sb3 K3 P6 O24,36,-2.0121976899603182,['Sb'],['O'],"[3, 4, 5]",perovskite
ICSD-62027.cif,Hg3 Nb F6,10,-2.19405867775,['Nb'],['F'],[0],perovskite
ICSD-62032.cif,Cs4 Cu8 F24,36,-1.7908595952777775,"['Cu', 'Cs']",['F'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-62048.cif,W3 Br18,21,-0.5309454138095239,['W'],['Br'],"[0, 1, 2]",perovskite
ICSD-620548.cif,Cd Tl Te2,4,-0.2230376720833331,"['Tl', 'Cd']",['Te'],"[0, 1]",perovskite
ICSD-62091.cif,Al8 Be4 O16,28,-2.973844477857144,['Al'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-6210.cif,Cd4 Na4 P4 O16,28,-2.0159763010374148,['Na'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-62132.cif,Cr4 As4 O16,24,-1.4086831716666666,['Cr'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-62150.cif,Cd4 Ti4 O12,20,-2.2536014053333338,['Ti'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-62159.cif,Cr4 P4 O16,24,-1.9965391132936503,['Cr'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-62199.cif,Sn12 O24,36,-1.6408851998611114,['Sn'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-62202.cif,Cd Cl2,3,-1.0884866558333333,['Cd'],['Cl'],[0],perovskite
ICSD-62225.cif,Cs3 Mo4 P3 O16,26,-2.160540922568681,['Mo'],['O'],"[3, 4, 5, 6]",perovskite
ICSD-62229.cif,Li4 In4 Ge4 O16,28,-1.7937283347619046,"['Li', 'In']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-62262.cif,Rh6 F18,24,-1.798514510729167,['Rh'],['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-62481.cif,Li4 Sc4 Ge4 O16,28,-2.5056341886904763,['Sc'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-62555.cif,Ca6 N3 Cl3,12,-1.567335733020834,['N'],['Ca'],"[6, 7, 8]",anti-perovskite
ICSD-626052.cif,Cr Ga2 S4,7,-0.6640950332142863,['Cr'],['S'],[0],perovskite
ICSD-62661.cif,Nb6 Mn3 O11,20,-2.0828851543448272,['Mn'],['O'],[0],perovskite
ICSD-62662.cif,Nb6 Mg3 O11,20,-2.5167756795000003,['Mg'],['O'],[0],perovskite
ICSD-6279.cif,I32 Cd16,48,-0.6016194052083333,['Cd'],['I'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-62960.cif,Sr8 Sb8 O28,44,-2.1398759656818176,"['Sb', 'Sr']",['O'],"[0, 1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-63096.cif,Pb4 Se4,8,-0.5707681583333337,['Pb'],['Se'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-630.cif,Hg4 Cs12 Cl20,36,-1.5537359870833334,['Cl'],['Cs'],"[32, 33, 34, 35]",anti-perovskite
ICSD-63157.cif,Zn K F3,5,-2.55769600225,['Zn'],['F'],[1],perovskite
ICSD-63174.cif,Ge5 Te8 As2,15,-0.0518431175555553,['Ge'],"['As', 'Te']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14]",perovskite
ICSD-6320.cif,Ca8 Fe4 Ga4 O20,36,-2.3323976348611115,['Fe'],['O'],"[12, 13, 14, 15]",perovskite
ICSD-6321.cif,Rb2 In4 O7,13,-1.5408552261538455,['In'],['O'],"[2, 3]",perovskite
ICSD-63228.cif,Ba4 V4 S12,20,-1.562341833,['V'],['S'],"[4, 5, 6, 7]",perovskite
ICSD-6325.cif,Tl8 Sn4 O12,24,-1.159703051875,['Sn'],['O'],"[8, 9, 10, 11]",perovskite
ICSD-63287.cif,Ag2 Sb2 F12 N4 C4 H4,28,-1.1112095316071426,['Sb'],['F'],"[2, 3]",perovskite
ICSD-632.cif,K2 Sb2 F12,16,-2.5776598278125,['Sb'],['F'],"[2, 3]",perovskite
ICSD-63307.cif,F18 Fe3 Nb3,24,-2.8169119186458333,"['Nb', 'Fe']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-63340.cif,Tl6 Cd4 I14,24,-0.6497332459375,['I'],"['Tl', 'Cd']","[22, 23]",anti-perovskite
ICSD-63353.cif,Ni6 As6 Na6 O24,42,-1.236260126666667,['Ni'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-63477.cif,Mg4 Li4 V4 O16,28,-2.5487285383333336,['Mg'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-63544.cif,K6 Ni6 As6 O24,42,-1.2771594230952383,['Ni'],['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-63663.cif,Mg6 C6 O18,30,-2.053641265000001,['Mg'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-64613.cif,Re4 Cs8 Cl24,36,-1.2491691608333335,['Re'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-64661.cif,Pd3 Pt3 F18,24,-1.2806537284375,"['Pt', 'Pd']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-64677.cif,Ba4 Cr8 O16,28,-1.9790813332142856,['Cr'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-65010.cif,Sc6 B6 O18,30,-3.0619692865,['Sc'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-65037.cif,Pd4 Cl24 K8,36,-1.162509819722222,['Pd'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-65057.cif,Te4 Br24 Cs8,36,-1.1193106724074071,['Te'],['Br'],"[8, 9, 10, 11]",perovskite
ICSD-65062.cif,Ag4 Br4,8,-0.3874406450000003,['Ag'],['Br'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-651944.cif,Sr4 Y8 Se16,28,-1.9757182009523808,['Y'],['Se'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-65216.cif,Ca4 N2 I2,8,-1.1835028678125,['N'],['Ca'],"[6, 7]",anti-perovskite
ICSD-65217.cif,Ca6 P3 I3,12,-1.4201735987946424,"['P', 'I']",['Ca'],"[6, 7, 8, 9, 10, 11]",anti-perovskite
ICSD-65412.cif,Pt9 Ca6 O24,39,-1.4801861275641028,['Pt'],['O'],"[6, 7, 8, 9, 10, 11, 12, 13, 14]",perovskite
ICSD-6543.cif,La8 Ni4 O12 F8,32,-3.0007777965625,['Ni'],"['F', 'O']","[8, 9, 10, 11]",perovskite
ICSD-654688.cif,In2 S4 Tl2,8,-0.6545802050000002,['In'],['S'],"[2, 3]",perovskite
ICSD-65503.cif,Cs8 Na4 Fe4 F24,40,-2.63648360625,"['Na', 'Fe']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-65547.cif,Cu3 Sc3 O6,12,-2.420908841041667,['Sc'],['O'],"[0, 1, 2]",perovskite
ICSD-65549.cif,Ba8 Y2 Cu6 O18,34,-2.029805486323529,['Y'],['O'],"[8, 9]",perovskite
ICSD-656252.cif,Mn8 Ge4 S16,28,-0.6589097625615763,['Mn'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-65640.cif,Te2 K4 O6,12,-1.5384114602777783,['K'],['O'],"[0, 1]",perovskite
ICSD-65667.cif,Sn4 Hf4 S12,20,-1.34113295725,['Hf'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-65668.cif,Pb4 Hf4 S12,20,-1.3682384220000003,['Hf'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-65677.cif,Li4 Cu4 V4 O16,28,-1.8203516819047616,['Li'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-65702.cif,Fe2 F4,6,-2.5373544058333333,['Fe'],['F'],"[0, 1]",perovskite
ICSD-65710.cif,Mn8 Si4 S16,28,-0.7958904814901478,['Mn'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-65712.cif,Cs Br F6,8,-1.559514535625,['Br'],['F'],[1],perovskite
ICSD-65731.cif,Cs8 Li4 Y4 Cl24,40,-2.1454299020833334,"['Li', 'Y']",['Cl'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-65733.cif,Cs8 Na4 Y4 Br24,40,-1.8701399275,"['Na', 'Y']",['Br'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-657483.cif,Zr2 Te2,4,-0.8076270008333335,['Zr'],['Te'],"[0, 1]",perovskite
ICSD-657508.cif,Se8 Ru4,12,-0.550592481944444,['Ru'],['Se'],"[0, 1, 2, 3]",perovskite
ICSD-65751.cif,Co8 Si4 O16,28,-1.99050957,['Co'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-657607.cif,In6 Te9,15,-0.2438620306666664,['In'],['Te'],"[0, 1, 2, 3, 4, 5, 12, 13, 14]",perovskite
ICSD-657608.cif,Te9 Ga6,15,-0.0004647961666663,['Ga'],"['Ga', 'Te']","[0, 1, 2, 3, 4, 5, 6, 7, 8]",perovskite
ICSD-65770.cif,Mn4 Na4 F12,20,-2.452143127543104,['Mn'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-6579.cif,Mg4 V8 O16,28,-2.3329056396428567,['V'],['O'],"[4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-6580.cif,Fe4 V8 O16,28,-1.9157401014285715,['V'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-6581.cif,Mn4 Cr8 O16,28,-1.549384191995075,['Cr'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-658633.cif,Bi6 Ge3 Te12,21,-0.1907656290476189,"['Bi', 'Ge']",['Te'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 15, 16, 17, 18, 19, 20]",perovskite
ICSD-659166.cif,Ba4 Cu4 Y4 S12,24,-1.879862583333333,['Y'],['S'],"[4, 5, 6, 7]",perovskite
ICSD-659169.cif,Ba4 Cu4 Y4 Se12,24,-1.6187692687499995,['Y'],['Se'],"[4, 5, 6, 7]",perovskite
ICSD-659172.cif,Ba4 Ag4 La4 Se12,24,-1.582873723333334,['La'],['Se'],"[4, 5, 6, 7]",perovskite
ICSD-659260.cif,S8 Ir4,12,-0.5618960116666667,['Ir'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-659541.cif,Ba2 Ta2 S6,10,-1.6800789559999998,['Ta'],['S'],"[2, 3]",perovskite
ICSD-659985.cif,S4 Zr4,8,-1.4546442387500005,['Zr'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-66028.cif,K18 C6 O18 F6,48,-2.0170587235937507,['F'],['K'],"[42, 43, 44, 45, 46, 47]",anti-perovskite
ICSD-66029.cif,Rb18 C6 O18 F6,48,-1.9752997144270832,['F'],['Rb'],"[42, 43, 44, 45, 46, 47]",anti-perovskite
ICSD-6608.cif,Ba8 Mn Nb6 O24,39,-2.901273661511937,"['Nb', 'Mn']",['O'],"[8, 11, 12, 13, 14]",perovskite
ICSD-66170.cif,Cd6 B4 O12,22,-1.7210276977272718,['Cd'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-66356.cif,In2 Si2 Te6,10,-0.21301767,['In'],['Te'],"[0, 1]",perovskite
ICSD-66541.cif,Fe4 P6 O18 H6,34,-1.5847783189285716,['Fe'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-66543.cif,Ba4 Pb2 O8,14,-1.9802866767857144,['Pb'],['O'],"[4, 5]",perovskite
ICSD-66546.cif,Cu2 Fe2 O4,8,-1.248643584375,['Fe'],['O'],"[0, 1]",perovskite
ICSD-66555.cif,Na8 S4 O16,28,-1.8691864671428573,['Na'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-66583.cif,Tl Ba2 Cu O5,9,-1.4988540130555554,['O'],"['Ba', 'Tl']",[4],anti-perovskite
ICSD-66665.cif,V2 O4,6,-2.3792908,['V'],['O'],"[0, 1]",perovskite
ICSD-66693.cif,Li4 In4 F16,24,-2.6786234609722217,"['Li', 'In']",['F'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-66822.cif,Ba9 Mn9 O27,45,-2.154796620793103,['Mn'],['O'],"[9, 10, 11, 12, 13, 14, 15, 16, 17]",perovskite
ICSD-66828.cif,Mg4 Cs6 Cl14,24,-1.9492050830208327,['Mg'],['Cl'],"[6, 7, 8, 9]",perovskite
ICSD-66911.cif,Zn2 P4 O8 H8,22,-1.111278255865801,['Zn'],['O'],"[0, 1]",perovskite
ICSD-67146.cif,Cs8 K4 Ti4 F24,40,-3.0507844786666665,"['K', 'Ti']",['F'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-67147.cif,Rb8 K4 Ti4 F24,40,-3.028517776166667,"['K', 'Ti']",['F'],"[0, 1, 2, 3, 12, 13, 14, 15]",perovskite
ICSD-67243.cif,O2 Na8 I4,14,-1.2934017839285716,['O'],['Na'],"[12, 13]",anti-perovskite
ICSD-67264.cif,Li14 Br6 O4,24,-1.7048930773611115,['O'],['Li'],"[20, 21, 22, 23]",anti-perovskite
ICSD-67265.cif,Li3 Br O,5,-1.7191261839999998,['O'],['Li'],[4],anti-perovskite
ICSD-67319.cif,O Cl Na3,5,-1.4641373782499998,['O'],['Na'],[4],anti-perovskite
ICSD-67395.cif,Ba6 Cu3 Br3 O6,18,-2.0672540929166656,['Br'],['Ba'],"[9, 10, 11]",anti-perovskite
ICSD-67402.cif,Mn4 Ga8 Te16,28,-0.2153001736617404,['Mn'],['Te'],"[0, 1, 2, 3]",perovskite
ICSD-67500.cif,Mn3 Br6,9,-0.6553081863218391,['Mn'],['Br'],"[0, 1, 2]",perovskite
ICSD-67517.cif,Mn16 Br32,48,-0.5793651431968391,['Mn'],['Br'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-67523.cif,Li4 Mg4 As4 O16,28,-2.0086565279761914,"['Li', 'Mg']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-67598.cif,Ba8 Na2 Ru6 O24,40,-1.87369989625,"['Na', 'Ru']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-67609.cif,Te4 F24,28,-2.005256948095238,['Te'],['F'],"[0, 1, 2, 3]",perovskite
ICSD-67676.cif,Ta4 Al4 O16,24,-2.98383238875,"['Ta', 'Al']",['O'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-67701.cif,Y3 Fe6 O12,21,-2.1732783888095244,['Y'],['O'],"[0, 1, 2]",perovskite
ICSD-67711.cif,Y Ba2 Fe3 O8,14,-2.210461052857144,['Fe'],['O'],[3],perovskite
ICSD-67916.cif,K4 Fe4 Se8 O24,40,-1.2038859360833336,['Fe'],['O'],"[4, 5, 6, 7]",perovskite
ICSD-67981.cif,Li6 N6 O18,30,-0.9895911205000004,['Li'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-67982.cif,Zr3 K6 O18 B6,33,-2.6840829307575764,['Zr'],['O'],"[6, 7, 8]",perovskite
ICSD-68103.cif,Te20 Pd4 Nb4,28,-0.4000428794047615,['Pd'],['Te'],"[24, 25, 26, 27]",perovskite
ICSD-68111.cif,Ge3 Te12 As6,21,-0.026294422857143,"['As', 'Ge']",['Te'],"[0, 1, 2, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",perovskite
ICSD-68112.cif,Ge2 Te5 As2,9,-0.0367587337037033,"['As', 'Ge']",['Te'],"[0, 1, 2, 3, 4, 7, 8]",perovskite
ICSD-68113.cif,Ge9 Te18 As6,33,-0.0435978715151515,['Ge'],['Te'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",perovskite
ICSD-68114.cif,Te21 Ge12 As6,39,-0.048267831794871,['Ge'],"['As', 'Te']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",perovskite
ICSD-68167.cif,Ni4 S8,12,-0.4969900783333329,['Ni'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-68226.cif,Bi2 K12 Cl16 F8 H6,44,-1.8277491807954545,"['Bi', 'K']",['Cl'],"[0, 1, 2, 3, 4, 5, 12, 13, 32, 33, 34, 35]",perovskite
ICSD-68372.cif,Te6 O18,24,-0.8187669183333336,['Te'],['O'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-68464.cif,O8 Cr2 K3 Na,14,-2.022991113571429,['Na'],['O'],[3],perovskite
ICSD-68472.cif,Ru4 S8,12,-0.8775452599999992,['Ru'],['S'],"[0, 1, 2, 3]",perovskite
ICSD-68611.cif,Ba8 Bi4 Y4 O24,40,-2.43221671675,"['Bi', 'Y']",['O'],"[8, 9, 10, 11, 12, 13, 14, 15]",perovskite
ICSD-68645.cif,In2 Zn3 S6,11,-0.7756077772727271,['In'],['S'],[4],perovskite
ICSD-68826.cif,Al6 F18,24,-3.547667209270833,['Al'],['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-68847.cif,Fe8 S8,16,-1.12372172125,['Fe'],['S'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-68980.cif,Na4 Sn2 F12,18,-2.7084637862500003,"['Na', 'Sn']",['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-68981.cif,Na4 Fe4 F12,20,-2.65007176525,['Fe'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-68982.cif,Ge4 Rb8 F24,36,-2.757758765,['Ge'],['F'],"[8, 9, 10, 11]",perovskite
ICSD-69012.cif,Sr4 V2 O8,14,-2.7807515078571434,['V'],['O'],"[4, 5]",perovskite
ICSD-69028.cif,Tl20 Te12,32,-0.2758654965624996,['Tl'],['Te'],"[16, 17, 18, 19]",perovskite
ICSD-69034.cif,Li8 Zn4 I16,28,-0.9605900438095236,['Li'],['I'],"[0, 1, 2, 3, 4, 5, 6, 7]",perovskite
ICSD-69090.cif,Ba6 Zn2 Ru4 O18,30,-1.8509661876666663,"['Ru', 'Zn']",['O'],"[6, 7, 8, 9, 10, 11]",perovskite
ICSD-69142.cif,Ir4 Cs8 Cl24,36,-1.2547397741666666,['Ir'],['Cl'],"[8, 9, 10, 11]",perovskite
ICSD-69167.cif,V6 F18,24,-2.7660312303125,['V'],['F'],"[0, 1, 2, 3, 4, 5]",perovskite
ICSD-69296.cif,Cd4 Sn2 O8,14,-1.3292714469642857,['Sn'],['O'],"[4, 5]",perovskite
ICSD-69343.cif,Mg2 Na4 Cl8,14,-1.8288370735714288,['Mg'],['Cl'],"[4, 5]",perovskite
ICSD-69344.cif,Cd2 Na4 Cl8,14,-1.5012582357142858,['Cd'],['Cl'],"[4, 5]",perovskite
ICSD-69349.cif,Zn4 Na4 F12,20,-2.50777186025,['Zn'],['F'],"[4, 5, 6, 7]",perovskite
ICSD-69438.cif,K6 Pt12 Se18,36,-0.7303301719444444,['Pt'],['Se'],"[6, 7, 8]",perovskite
ICSD-69439.cif,Rb6 Pt12 Se18,36,-0.7341152616666666,['Pt'],['Se'],"[6, 7, 8]",perovskite
ICSD-69440.cif,Cs6 Pt12 Se18,36,-0.751995336527778,['Pt'],['Se'],"[6, 7, 8]",perovskite
ICSD-69616.cif,Ni8 Ga4 B4 O20,36,-1.6615432351388892,['Ga'],['O'],"[0, 1, 2, 3]",perovskite
ICSD-69623.cif,Ge3 Na6 F18,27,-2.703286636203704,"['Na', 'Ge']",['F'],"[3, 4, 5, 6, 7, 8]",perovskite
ICSD-69659.cif,Cr2 S2 Br2,6,-0.539107385,['Cr'],"['S', 'Br']","[0, 1]",perovskite
ICSD-69681.cif,Rb4 Mg2 F8,14,-3.1097672785714283,['Mg'],['F'],"[4, 5]",perovskite
ICSD-69682.cif,Rb4 Ni2 F8,14,-2.437121067142857,['Ni'],['F'],"[4, 5]",perovskite
ICSD-69683.cif,Rb4 Co2 F8,14,-2.5900674407142854,['Co'],['F'],"[4, 5]",perovskite
ICSD-69995.cif,Cs2 Sn2 I6,10,-0.9774464405,['Sn'],['I'],"[2, 3]",perovskite
ICSD-69996.cif,Cs4 Sn4 I12,20,-0.978631155,['Sn'],['I'],"[4, 5, 6, 7]",perovskite
ICSD-70103.cif,Co12 O20 B4,36,-1.916446871111112,['Co'],['O'],"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",perovskite
ICSD-710094.cif,Cd2 O12 C4 F2 Rb2 Li4,26,-1.8599627169551287,['Cd'],['O'],"[6, 7]",perovskite
ICSD-71010.cif,In2 Fe2 O6,10,-1.4452436430000002,['In'],['O'],"[0, 1]",perovskite
ICSD-71027.cif,Mn2 F4,6,-2.233932375488506,['Mn'],['F'],"[0, 1]",perovskite
