formation_energy,MagpieData avg_dev Electronegativity formula,DemlData std_dev electronegativity formula,(coval_r_B_coval_r_X)/(B_ionic_radius),PymatgenData std_dev X formula,MagpieData range CovalentRadius formula,MagpieData avg_dev NdValence formula,MagpieData mean NdValence formula,local_difference_in_NdValence_allsites,(EnB-6*EnX)/coval_r_B-6X,MagpieData range NdValence formula,(MagpieData maximum NUnfilled _B)/(MagpieData mean CovalentRadius _X),MagpieData mean SpaceGroupNumber formula,MagpieData range NUnfilled formula,MagpieData maximum NdValence formula,(MagpieData maximum NUnfilled _B)/(MagpieData mean GSvolume_pa _X),MagpieData mean NsValence formula,MagpieData mean NUnfilled formula,MagpieData maximum GSbandgap formula,DemlData minimum molar_vol formula,MagpieData mean NValence formula,MagpieData avg_dev NUnfilled formula,MagpieData avg_dev NsValence formula,MagpieData minimum NValence formula,(MagpieData maximum SpaceGroupNumber _X)/(MagpieData maximum CovalentRadius _B),density,MagpieData range GSbandgap formula,local_difference_in_CovalentRadius,(MagpieData maximum SpaceGroupNumber _X)+(DemlData minimum molar_vol _B),DemlData mean first_ioniz formula,MagpieData mode SpaceGroupNumber formula,DemlData range first_ioniz formula,DemlData mean boiling_point formula,local_difference_in_Electronegativity,EnB/SIrB-6*EnX/SIrX,std_dev ewald_site_energy,MagpieData avg_dev GSbandgap formula,MagpieData range NdUnfilled formula,EnB/rB-6*EnX/rX
-1.4565476333333331,0.8823668639053255,1.2544901961250687,1.8418326234603424,1.2544901961250683,64.0,0.7100591715976331,0.4615384615384616,0.7854691240687914,-0.03853982300884956,2.0,0.0784313725490196,119.3846153846154,7.0,2.0,0.3265639350954179,1.8461538461538465,2.6153846153846154,2.4930000000000003,10.64,5.384615384615384,2.485207100591716,0.2603550295857988,1.0,0.4,2.7567279668192834,2.4930000000000003,55.098970786378366,74.64,998276.9230769232,64.0,755400,1146.5292307692307,1.5389712529988446,-8.684440447128358,4.341502695134702,1.1801183431952664,8.0,-0.1762573529411765
-0.2866268444047614,0.062857142857143,0.1274754878398196,0.9874552874200211,0.1274754878398196,10.0,0.0,10.0,0.0,-0.015308370044052864,0.0,0.028985507246376812,122.42857142857144,2.0,10.0,0.115063764502939,2.0,2.571428571428572,0.4639999999999999,18.26,21.428571428571427,0.653061224489796,0.0,16.0,1.027027027027027,7.566034572273192,0.4639999999999999,8.722540941581524,170.26,799828.5714285715,152.0,166300,1534.2857142857142,0.1315781814084735,-12.17138166203587,10.145204801681796,0.2272653061224489,0.0,-0.07650842945874002
-0.2550612363333338,0.4272,0.6293250352560272,1.2322695035460995,0.6293250352560272,19.0,2.4,8.0,3.47647139363144,-0.023476764199655765,5.0,0.05,100.0,4.0,10.0,0.23148148148148145,1.6,3.6,0.799,7.23,12.0,1.92,0.4799999999999999,6.0,0.10071942446043165,6.120041739765705,0.799,17.727040040472318,21.23,825760.0,14.0,288100,1752.4,0.830371875580019,-5.028085735402808,9.098288570467377,0.3835199999999999,5.0,-0.11555755395683454
-2.3850788056666667,1.0656,1.4895474897222751,2.3264429132399793,1.4895474897222751,149.0,1.8,1.0,1.6652120160735726,-0.07987447698744769,10.0,0.030303030303030304,90.7,2.0,10.0,0.21965952773201536,2.0,1.4,0.4639999999999999,17.36,5.8,0.8399999999999999,0.0,2.0,0.06818181818181818,5.80012047689018,0.4639999999999999,90.48217577874004,32.46,1034830.0,12.0,811000,784.52,1.873006613584004,-12.94769750269027,46.78101190760663,0.08352,0.0,-0.3028546612623046
-1.0861835340000006,0.5616,0.8016679041669489,1.2322695035460995,0.8016679041669489,87.0,3.3599999999999994,7.2,5.058935687337415,-0.023476764199655765,9.0,0.05,93.0,7.0,10.0,0.23148148148148145,1.8,4.2,0.799,7.23,11.4,2.64,0.3199999999999999,3.0,0.10071942446043165,6.398202823030442,0.799,17.450019256630796,21.23,802800.0,14.0,402900,1912.2,0.7876621364851752,-5.028085735402808,9.24852499922349,0.3835199999999999,9.0,-0.11555755395683454
-2.737254706111111,1.2162962962962962,1.8441116069933563,2.5997636578492864,1.844111606993356,187.0,1.9753086419753088,1.1111111111111112,1.6985513172874502,-0.11261306532663316,10.0,0.07017543859649122,85.88888888888889,3.0,10.0,0.41205253669842906,1.7777777777777777,1.3333333333333333,1.97,11.2,6.4444444444444455,0.5925925925925924,0.345679012345679,1.0,0.09036144578313253,3.6985455727653127,1.97,86.0,28.630000000000003,1302166.6666666667,15.0,1305300,633.6866666666667,2.51,-16.384565519370273,22.37020612185151,0.8188148148148149,0.0,-0.40866764814133233
-1.7903493383333338,0.605,0.8555992052357225,1.0456181305320496,0.8555992052357225,77.0,5.0,5.0,10.0,-0.01910277324632953,10.0,0.0,190.5,2.0,10.0,0.0,2.0,1.0,0.4639999999999999,20.46,9.0,1.0,0.0,2.0,0.7069767441860465,4.951745512962581,0.4639999999999999,77.0,190.16,686100.0,152.0,366400,1702.0,1.21,-13.47158186223607,0.0,0.2319999999999999,0.0,-0.08716481294236603
-0.4906501972857143,0.2591999999999999,0.3848561883538909,1.2903225806451613,0.3848561883538909,25.0,3.3600000000000003,7.2,4.457269336921568,-0.02290816326530612,10.0,0.03333333333333333,54.6,2.0,10.0,0.15432098765432098,2.0,2.6,1.625,7.09,12.2,0.72,0.0,5.0,0.10606060606060606,4.664395527860168,1.625,12.399515231684456,21.09,919460.0,14.0,249300,1311.6,0.7071735762602095,-4.727272727272727,5.575663513961056,0.32824,4.0,-0.11363636363636363
-1.5255188724999995,0.5449999999999999,0.6991137246542939,1.8294323379069142,0.6991137246542939,65.0,3.625,2.75,4.052749426784654,-0.030695652173913044,10.0,0.08571428571428572,132.0,7.0,10.0,0.3490147604159093,2.0,4.5,2.202,15.0,10.5,2.5,0.0,3.0,0.4117647058823529,5.42141554456823,2.202,64.99999999999999,85.0,805425.0,70.0,410200,1571.185,1.2199999999999998,-6.587540122556171,11.746555342663203,1.101,9.0,-0.1394285714285714
-0.5100044505555553,0.3999999999999999,0.5211525688318153,1.1084896828071753,0.5211525688318153,28.0,0.0,10.0,0.0,-0.021022364217252395,0.0,0.023255813953488372,76.0,2.0,10.0,0.09339490478913164,2.0,2.0,1.457,19.78,20.666666666666668,0.6666666666666666,0.0,16.0,1.027027027027027,6.0744984457490645,1.457,18.478222211904736,173.31,904066.6666666666,12.0,436900,1143.3333333333333,0.4921009237165019,-8.685240562210256,9.389390772535538,0.5444444444444444,0.0,-0.10402576995600249
