formation_energy,MagpieData avg_dev Electronegativity formula,PymatgenData std_dev X formula,DemlData std_dev electronegativity formula,MagpieData avg_dev NdValence formula,MagpieData range CovalentRadius formula,local_difference_in_NdValence_allsites,MagpieData mean SpaceGroupNumber formula,MagpieData mean NdValence formula,MagpieData maximum GSbandgap formula,MagpieData range NdValence formula,MagpieData maximum NdValence formula,MagpieData range NUnfilled formula,MagpieData range GSbandgap formula,MagpieData mean NUnfilled formula,DemlData mean first_ioniz formula,MagpieData mode Electronegativity formula,MagpieData range SpaceGroupNumber formula,MagpieData avg_dev NUnfilled formula,DemlData minimum molar_vol formula,local_difference_in_Electronegativity,local_difference_in_CovalentRadius,MagpieData maximum NdUnfilled formula,MagpieData avg_dev GSbandgap formula,DemlData range first_ioniz formula,MagpieData mean NsValence formula,MagpieData range NdUnfilled formula,coval_r_B_coval_r_X,MagpieData maximum NUnfilled formula,PymatgenData minimum thermal_conductivity formula,MagpieData mode SpaceGroupNumber formula,MagpieData avg_dev NsValence formula,pymatgen_B_poissons_ratio,MagpieData maximum MendeleevNumber formula,std_dev ewald_site_energy,min_bondlength,MagpieData minimum NValence formula,MagpieData mean NValence formula,MagpieData maximum NUnfilled _B,oct_mean_bond,DemlData mean boiling_point formula,density,DemlData std_dev first_ioniz formula,mean Average bond length,DemlData minimum molar_vol _B,MagpieData mean GSbandgap _X,MagpieData maximum CovalentRadius formula,MagpieData maximum GSmagmom _B,DemlData range boiling_point formula,maximum neighbor distance variation,MagpieData mean NpUnfilled _X
-2.737254706111111,1.2162962962962962,1.844111606993356,1.8441116069933563,1.9753086419753088,187.0,1.6985513172874502,85.88888888888889,1.1111111111111112,1.97,10.0,10.0,3.0,1.97,1.3333333333333333,1302166.6666666667,3.98,214.0,0.5925925925925924,11.2,2.51,86.0,0.0,0.8188148148148149,1305300,1.7777777777777777,0.0,2.508771929824561,4.0,0.0277,15.0,0.345679012345679,0.0,93.0,22.37020612185151,2.045984152767127,1.0,6.4444444444444455,4.0,2.0889252550636974,633.6866666666667,3.6985455727653127,755187.1877696473,2.0362272703721307,13.63,1.97,244.0,0.0,3007.97,0.1841115094637253,1.0
-1.7903493383333338,0.605,0.8555992052357225,0.8555992052357225,5.0,77.0,10.0,190.5,5.0,0.4639999999999999,10.0,10.0,2.0,0.4639999999999999,1.0,686100.0,0.89,77.0,1.0,20.46,1.21,77.0,0.0,0.2319999999999999,366400,2.0,0.0,1.5579710144927537,2.0,3.0,152.0,0.0,0.0,90.0,0.0,3.541568685,2.0,9.0,0.0,3.5415686850000005,1702.0,4.951745512962581,259083.92462675105,3.5415686850000005,38.16,0.4639999999999999,215.0,0.0,882.0,2.507867272098734e-16,2.0
-0.4906501972857143,0.2591999999999999,0.3848561883538909,0.3848561883538909,3.3600000000000003,25.0,4.457269336921568,54.6,7.2,1.625,10.0,10.0,2.0,1.625,2.6,919460.0,2.55,227.0,0.72,7.09,0.7071735762602095,12.399515231684456,4.0,0.32824,249300,2.0,4.0,1.1,4.0,0.236,14.0,0.0,0.29,89.0,5.575663513961056,2.503458393193997,5.0,12.2,4.0,2.503678830842037,1311.6,4.664395527860168,111090.42648735692,2.2966810690981485,7.09,0.799,132.0,2.1106628,2584.0,0.2239334812998197,2.0
-1.5255188724999995,0.5449999999999999,0.6991137246542939,0.6991137246542939,3.625,65.0,4.052749426784654,132.0,2.75,2.202,10.0,10.0,7.0,2.202,4.5,805425.0,2.58,124.0,2.5,15.0,1.2199999999999998,64.99999999999999,9.0,1.101,410200,2.0,9.0,1.619047619047619,9.0,0.205,70.0,0.0,0.28,88.0,11.746555342663203,2.6395124240002805,3.0,10.5,9.0,2.639518403137896,1571.185,5.42141554456823,246390.395510864,2.78286917997179,15.0,2.202,170.0,6.35e-06,2385.13,0.1225640573710433,2.0
-0.5100044505555553,0.3999999999999999,0.5211525688318153,0.5211525688318153,0.0,28.0,0.0,76.0,10.0,1.457,0.0,10.0,2.0,1.457,2.0,904066.6666666666,2.02,140.0,0.6666666666666666,19.78,0.4921009237165019,18.478222211904736,0.0,0.5444444444444444,436900,2.0,0.0,1.1472868217054264,3.0,0.12,12.0,0.0,0.33,95.0,9.389390772535538,3.051848580198999,16.0,20.666666666666668,3.0,3.0851924648582143,1143.3333333333333,6.0744984457490645,220515.1771042831,3.0854379930088265,21.31,0.9605,148.0,0.0,1505.0,0.1587668765289317,1.5
-0.1933481766666664,0.2319999999999999,0.2968585521759479,0.2968585521759479,0.0,19.0,0.0,102.4,10.0,0.799,0.0,10.0,1.0,0.799,2.4,883860.0,2.05,152.0,0.4799999999999999,16.42,0.0423579143866177,0.8782189430424854,0.0,0.32992,107000,2.0,0.0,0.9928057553956836,3.0,0.52,14.0,0.0,0.0,90.0,8.284622759052688,3.178299335108298,15.0,15.6,2.0,3.1782993577800007,1379.4,5.69799344945153,60503.07843407639,2.902341230896593,20.46,0.0,139.0,0.0,902.0,0.1714841646633134,3.0
-0.3498010542187502,0.4040624999999999,0.5592640841225848,0.5592640841225848,0.0,25.0,0.0,119.875,10.0,0.799,0.0,10.0,3.0,0.799,3.75,736150.0,1.62,180.0,1.3125,16.29,0.5145974904429147,15.079069503031572,0.0,0.37453125,351600,2.0,0.0,1.1583333333333334,5.0,0.52,194.0,0.0,0.36,89.0,5.694306354386091,3.1656416037235364,14.0,21.25,4.0,3.1819226690189426,1591.625,8.411536526958821,211656.0367547707,3.088775966113451,16.29,0.799,145.0,0.0,1917.0,0.077902427629704,2.0
-0.6807551049999998,0.125,0.1767766952966369,0.1767766952966369,5.0,41.0,10.0,147.5,5.0,2.202,10.0,10.0,2.0,2.202,3.0,857600.0,2.33,155.0,1.0,15.53,0.25,41.0,0.0,1.101,284000,2.0,0.0,1.3904761904761904,4.0,0.205,70.0,0.0,0.44,88.0,1.7763568394002505e-15,2.994290175,6.0,17.0,4.0,2.994290175,1369.935,7.399742718859812,200818.3258569795,2.994290175,18.26,2.202,146.0,0.0,1304.13,2.9662403033471047e-16,2.0
-1.4757923255555558,0.4622222222222223,0.7353910524340095,0.7353910524340095,0.8888888888888891,55.0,1.1504108282629069,111.33333333333331,0.6666666666666666,2.202,2.0,2.0,6.0,2.202,4.0,886000.0,2.58,124.0,2.6666666666666665,10.64,1.0186119101547004,53.868899094719744,8.0,0.9786666666666668,340800,2.0,8.0,1.5238095238095235,8.0,0.205,70.0,0.0,0.32,88.0,17.431738145583253,2.4280625931170667,4.0,5.333333333333333,8.0,2.428365949005906,1665.246666666667,2.946245678909849,240981.9910283754,2.428365949005907,10.64,2.202,160.0,2.25333333333e-05,2842.13,0.1763717415395775,2.0
-3.080169875989584,1.36875,1.960348108342585,1.960348108342585,0.4375,146.0,0.4172705027985857,90.875,0.25,1.97,2.0,2.0,7.0,1.97,1.875,1237675.0,3.98,214.0,1.53125,10.64,2.4399999999999995,103.0,8.0,0.9234375,1262200,1.75,8.0,2.8070175438596485,8.0,0.0277,15.0,0.375,0.32,93.0,12.738188059398654,1.9570078587275723,1.0,5.125,8.0,1.9826583537942304,756.14375,2.8407990083205275,790962.7900818834,2.198923536252564,10.64,1.97,203.0,2.25333333333e-05,3474.97,0.1211423538831824,1.0
