formation_energy,MagpieData avg_dev Electronegativity formula,PymatgenData std_dev X formula,DemlData std_dev electronegativity formula,(coval_r_B_coval_r_X)/(B_ionic_radius),MagpieData avg_dev NdValence formula,MagpieData range CovalentRadius formula,MagpieData mean NdValence formula,local_difference_in_NdValence_allsites,MagpieData maximum NdValence formula,MagpieData range NdValence formula,MagpieData range NUnfilled formula,MagpieData mean SpaceGroupNumber formula,(MagpieData maximum NUnfilled _B)/(MagpieData mean CovalentRadius _X),MagpieData maximum GSbandgap formula,(MagpieData maximum NUnfilled _B)/(MagpieData mean GSvolume_pa _X),MagpieData mean NUnfilled formula,MagpieData mean NsValence formula,DemlData minimum molar_vol formula,MagpieData avg_dev NUnfilled formula,MagpieData avg_dev NsValence formula,MagpieData mean NValence formula,MagpieData mode SpaceGroupNumber formula,MagpieData minimum NValence formula,density,MagpieData avg_dev GSbandgap formula,local_difference_in_Electronegativity,(MagpieData maximum SpaceGroupNumber _X)+(DemlData minimum molar_vol _B),MagpieData range GSbandgap formula,(MagpieData maximum SpaceGroupNumber _X)/(MagpieData maximum CovalentRadius _B),(coval_r_B_coval_r_X)-(MagpieData mean CovalentRadius _X),local_difference_in_CovalentRadius,Electronegativity_B-6X,DemlData range first_ioniz formula,MagpieData range SpaceGroupNumber formula,DemlData mean boiling_point formula,DemlData mean first_ioniz formula,std_dev ewald_site_energy,MagpieData maximum NdUnfilled formula,MagpieData maximum MendeleevNumber formula,MagpieData range NdUnfilled formula,maximum neighbor distance variation,MagpieData maximum NUnfilled formula,(coval_r_B_coval_r_X)+(MagpieData mean CovalentRadius _X),MagpieData maximum CovalentRadius formula,Electronegativity_B-X,DemlData range boiling_point formula,(coval_r_B_coval_r_X)/(MagpieData mean CovalentRadius _X),mean Average bond length,(B_ionic_radius)/(B_shannon_rad),MagpieData maximum GSmagmom _B
-1.0995755928125,0.6221,0.8299951631201953,0.8299951631201954,2.0998455995882654,3.77,62.0,2.9,5.698370488519041,10.0,10.0,6.0,114.2,0.006896551724137931,2.4930000000000003,0.03716090672612412,2.8,1.9,10.83,1.94,0.18,11.6,64.0,5.0,4.918693552076034,1.093575,1.3411236839779683,211.39,2.4930000000000003,1.9019607843137254,-144.29655172413794,35.452759555228184,-6.5600000000000005,661800,165.0,1189.3735,975520.0,25.4898829297905,6.0,94.0,6.0,0.177072887420304,7.0,145.70344827586206,164.0,1.54,4777.89,0.004851367419738406,2.6952759972161715,0.1850828729281768,0.0
-1.6951133812500003,0.5843055555555555,0.7933015699923838,0.7933015699923839,1.408308004052685,0.8888888888888888,94.0,0.6666666666666666,1.2085194437250997,5.0,5.0,9.0,124.58333333333331,0.05714285714285714,2.202,0.23267650694393952,3.9166666666666665,1.9166666666666667,4.85,2.8888888888888893,0.1527777777777777,4.916666666666667,70.0,2.0,3.881451123797375,1.0704166666666666,0.8685029932076115,77.23,2.202,0.5035971223021583,-103.67619047619047,33.76950039108648,-13.82,399600,159.0,1794.8408333333334,862466.6666666666,8.438856341835118,9.0,88.0,9.0,0.1812444587340525,9.0,106.32380952380953,190.0,-0.9200000000000002,2891.13,0.012607709750566893,2.3723960760969973,1.5284552845528454,0.0
-0.7365203472701146,0.4444444444444444,0.5917558618214103,0.5917558618214103,2.04186558942343,3.7037037037037033,34.0,3.333333333333333,5.36511450205187,10.0,10.0,3.0,101.33333333333331,0.047619047619047616,2.202,0.1938970891199496,3.333333333333333,2.0,7.35,1.4814814814814816,0.0,7.777777777777778,70.0,6.0,3.997329215355861,1.0874074074074072,0.919078797126152,77.35,2.202,0.5035971223021583,-103.67619047619047,30.338523400280742,-13.93,420800,153.0,1467.927777777778,843355.5555555555,6.779845844170916,5.0,88.0,5.0,0.2515767600578705,5.0,106.32380952380953,139.0,-1.03,1759.13,0.012607709750566893,2.360348261968221,0.9676616915422884,0.000310120689655
-0.5707689683333332,0.1099999999999998,0.1555634918610402,0.1555634918610402,1.0838901262063845,0.0,26.0,10.0,0.0,10.0,0.0,2.0,119.5,0.03333333333333333,0.799,0.15432098765432098,3.0,2.0,16.42,1.0,0.0,22.0,14.0,16.0,7.96356394818808,0.3995,0.2199999999999996,32.260000000000005,0.799,0.0958904109589041,-118.78333333333333,26.0,-12.969999999999999,225400,211.0,1490.0,828300.0,0.0,0.0,89.0,0.0,1.4318472907403406e-16,4.0,121.21666666666667,146.0,-0.21999999999999975,1064.0,0.010138888888888888,3.10151238,0.9432773109243698,0.0
-2.104251011666668,0.6874074074074072,1.1624475632687254,1.1624475632687254,2.48414376321353,0.0,110.0,0.0,0.0,0.0,0.0,2.0,53.72222222222222,0.0,2.202,0.0,1.6666666666666667,2.0,14.0,0.5555555555555555,0.0,5.333333333333333,12.0,2.0,2.6710694119156257,0.6116666666666666,2.129197154778953,26.0,2.202,0.0851063829787234,-63.86363636363637,74.97173080207581,-19.330000000000002,724100,213.0,428.8338888888889,1157266.6666666667,66.13031414327136,0.0,88.0,0.0,0.2430975098818455,2.0,68.13636363636364,176.0,-2.13,1666.8,0.032369146005509636,1.6046817061818466,1.1944444444444444,0.0
-2.1458299284375,0.7799999999999998,1.4300511018303346,1.4300511018303346,3.1632110579479003,3.75,88.0,2.5,4.57533414730072,10.0,10.0,4.0,56.25,0.05263157894736842,1.97,0.3090394025238218,1.75,2.0,11.2,1.125,0.0,10.5,15.0,7.0,4.911289512428507,0.7387499999999999,1.7999999999999998,27.95,1.97,0.12605042016806722,-54.91228070175438,62.0,-21.7,1091600,179.0,392.8975,1452800.0,36.29506925646783,0.0,93.0,0.0,0.1452001680217995,5.0,59.08771929824562,145.0,-1.7999999999999998,1660.97,0.03662665435518621,1.945380785988971,1.4347826086956519,0.0
-2.518671235500001,0.7727999999999999,1.135548954722529,1.135548954722529,3.0831571529245947,3.04,109.0,2.4,4.929833025065265,10.0,10.0,6.0,91.0,0.12121212121212122,0.0,0.8786381109280614,3.6,2.0,14.02,1.9200000000000004,0.0,10.0,12.0,4.0,7.6994979879593215,0.0,2.1099999999999994,26.02,0.0,0.06857142857142857,-63.34848484848485,109.0,-19.310000000000002,673800,213.0,1394.92,1059480.0,25.43111582076304,8.0,87.0,8.0,0.122407749927483,8.0,68.65151515151516,175.0,-2.11,4591.8,0.04017447199265381,2.280339534695472,1.1944444444444444,0.0
-1.8123443672368424,0.8522991689750692,1.0723445002762533,1.0723445002762533,2.2542498152254247,4.653739612188366,82.0,3.684210526315789,6.909375218343467,10.0,10.0,3.0,74.10526315789474,0.0,1.97,0.0,1.5789473684210529,2.0,9.16,0.8642659279778394,0.0,9.157894736842104,12.0,6.0,5.176586015180456,0.8513019390581716,2.1499545373203706,24.16,1.97,0.12295081967213115,-59.516260162601625,61.999242288672846,-20.61,847000,182.0,633.2305263157896,1264452.6315789474,14.122564375325329,0.0,93.0,0.0,0.2458227890597208,3.0,63.483739837398375,139.0,-2.06,1774.97,0.03225593231542071,2.052753104386284,1.1891891891891893,0.0
-1.0631979513333327,0.3864000000000001,0.563179748012505,0.563179748012505,1.7892088342186185,3.04,55.0,2.4,4.252757599048975,10.0,10.0,6.0,125.8,0.0761904761904762,2.202,0.31023534259191937,3.6,2.0,10.64,1.9200000000000004,0.0,7.2,70.0,4.0,3.2496356875473063,0.96504,1.0315588406989356,80.64,2.202,0.4375,-103.47619047619048,54.77786422891936,-13.940000000000001,340800,155.0,1761.322,883920.0,14.43792714888135,8.0,88.0,8.0,0.1990179679549407,8.0,106.52380952380952,160.0,-1.04,2842.13,0.014512471655328795,2.43021354691746,0.9903100775193798,2.25333333333e-05
-1.8516062827604167,0.8490625,1.1813926681521418,1.1813926681521418,2.3125564588979226,2.1875,71.0,1.25,2.370529435647013,10.0,10.0,2.0,69.5,0.016260162601626018,2.202,0.10631229235880399,1.5,1.875,9.16,0.625,0.21875,6.25,12.0,1.0,3.413914692220456,0.7822500000000001,2.631905827538288,28.02,2.202,0.1171875,-59.41869918699187,64.73377591599481,-21.279999999999998,1160800,217.0,494.8375,1170350.0,60.648741085107325,0.0,93.0,0.0,0.2444578793836384,2.0,63.58130081300813,128.0,-2.73,1529.97,0.033842289642408624,1.711100953157745,1.1842105263157894,0.0
-1.5675238279885058,0.8399999999999999,1.3364318164425748,1.3364318164425748,3.248422528628184,2.222222222222222,73.0,1.6666666666666667,3.018926998030599,5.0,5.0,3.0,80.33333333333333,0.07575757575757576,0.0,0.5491488193300385,3.0,2.0,7.35,1.3333333333333333,0.0,6.333333333333332,12.0,6.0,5.276168035421374,0.0,1.89,19.35,0.0,0.08633093525179857,-63.89393939393939,73.0,-19.09,596600,205.0,838.1333333333333,1115033.3333333333,30.857945697554907,5.0,87.0,5.0,0.1697421126180211,5.0,68.10606060606061,139.0,-1.89,2243.8,0.031910009182736454,1.8796785216250669,1.2232704402515722,0.000310120689655
-3.213511152000001,1.1111999999999995,1.5041459943814606,1.5041459943814606,2.9325513196480935,0.64,149.0,0.4,0.6984124932668047,3.0,3.0,9.0,95.3,0.13636363636363635,0.0,0.9884678747940692,2.8,2.0,10.85,2.08,0.0,6.2,12.0,2.0,6.845314818329365,0.0,2.0732780323078583,22.85,0.0,0.06315789473684211,-63.27272727272727,113.6478969304116,-19.28,811000,217.0,1416.72,1025020.0,32.22239734248799,9.0,87.0,9.0,0.1190135175940957,9.0,68.72727272727273,215.0,-2.08,5640.8,0.04132231404958677,2.244324611584483,1.2077922077922079,0.0
-1.3009643021875004,1.1050000000000002,1.3987565906904604,1.3987565906904604,1.1587107303141577,0.0,144.0,0.0,0.0,0.0,0.0,3.0,179.0,0.013953488372093023,6.437,0.04717722912407611,1.0,2.0,13.54,1.0,0.0,4.0,229.0,2.0,4.687666334141056,2.2325000000000004,2.149971574124496,242.54,6.437,3.2253521126760565,-214.66976744186047,143.99841767293992,-2.3,899400,165.0,1150.6175,914825.0,10.980494489410416,0.0,94.0,0.0,0.1101660472454934,3.0,215.33023255813953,215.0,2.15,2065.64,0.0015359653866955111,2.957265413415332,0.692588092345079,0.0
-0.2068219180833334,0.1984,0.3339803244846276,0.3339803244846276,1.0324560944557808,0.0,10.0,10.0,0.0,10.0,0.0,2.0,50.4,0.021660649819494584,1.062,0.07714230612641787,2.4,2.0,20.46,0.72,0.0,24.0,12.0,16.0,7.629670542749897,0.3662400000000001,0.3309303460555301,173.31,1.062,1.027027027027027,-137.43140794223828,9.285614741697858,-12.26,305400,140.0,1445.88,797340.0,3.992994531995029,0.0,96.0,0.0,0.1452692526927453,3.0,139.56859205776172,148.0,-0.3599999999999999,1379.6,0.007715466121023342,3.148729321783301,1.0561224489795917,0.0
-1.9411908532638888,0.6270833333333333,0.8558058024041268,0.8558058024041268,1.7892088342186185,0.5555555555555555,102.0,0.4166666666666667,0.7524543134220534,2.0,2.0,7.0,124.25,0.0761904761904762,2.202,0.31023534259191937,4.5,2.0,10.0,2.9166666666666665,0.0,4.833333333333333,70.0,3.0,4.2816761667112,1.0704166666666666,0.9207684851142612,80.64,2.202,0.4375,-103.47619047619048,49.89402442728598,-13.940000000000001,461500,155.0,1883.8408333333327,820650.0,9.6698342704077,9.0,88.0,9.0,0.1677735185191418,9.0,106.52380952380952,207.0,-1.04,3025.13,0.014512471655328795,2.535919515474856,0.9903100775193798,2.25333333333e-05
-1.7221412032291663,0.6047222222222222,0.8417809917640324,0.8417809917640324,1.5288220551378446,1.4861111111111107,111.0,1.0833333333333333,1.910975141383579,10.0,10.0,9.0,110.83333333333331,0.047619047619047616,2.202,0.1938970891199496,3.8333333333333335,2.0,4.85,2.777777777777777,0.0,5.5,70.0,2.0,4.3087142239832295,1.0704166666666666,0.7325832326627455,81.8,2.202,0.5737704918032787,-103.83809523809524,18.53747328850041,-13.67,461500,130.0,1789.424166666667,840816.6666666666,7.974911780503081,9.0,88.0,9.0,0.1841322508796019,9.0,106.16190476190476,207.0,-0.77,3025.13,0.01106575963718821,2.4683405979954234,1.2258064516129032,0.0
-2.446757153611112,0.8200000000000002,1.1215168300119265,1.1215168300119265,3.1234210647191216,2.7222222222222228,113.0,1.8333333333333333,3.496840981034762,10.0,10.0,8.0,66.16666666666667,0.14634146341463414,1.97,0.9568106312292359,3.0,2.0,11.2,2.0,0.0,7.333333333333332,12.0,3.0,4.244838798394013,0.5408888888888889,2.260511531634116,30.0,1.97,0.08823529411764706,-58.735772357723576,107.00852552723526,-20.9,1047900,182.0,786.605,1187516.6666666667,24.18334155848157,9.0,93.0,9.0,0.2363537520655173,9.0,64.26422764227642,170.0,-2.3499999999999996,3017.97,0.04494679093132395,1.998576428273468,1.1879194630872483,6.35e-06
-0.3313086972222224,0.2599999999999998,0.3421987726453734,0.3421987726453734,1.3963963963963966,0.8888888888888887,28.0,9.333333333333334,1.272254621155758,10.0,2.0,1.0,83.66666666666667,0.016666666666666666,0.799,0.07716049382716049,2.333333333333333,2.0,6.59,0.4444444444444445,0.0,18.33333333333333,12.0,10.0,9.750609727367902,0.3551111111111111,0.3838138862738802,20.59,0.799,0.11290322580645161,-118.96666666666667,13.667400517966792,-13.389999999999999,238000,213.0,1993.6666666666667,793700.0,5.69716775768401,2.0,89.0,2.0,0.1477476007913347,3.0,121.03333333333333,148.0,-0.6399999999999999,2228.0,0.008611111111111113,2.568718849327725,1.2950000000000002,0.5953947
-1.5535240719642849,0.6171428571428572,0.91323600454647,0.91323600454647,1.470342522974102,2.4489795918367347,71.0,1.4285714285714286,2.7102030708328337,10.0,10.0,4.0,124.42857142857144,0.0,2.202,0.0,1.7142857142857142,2.0,15.53,0.979591836734694,0.0,6.0,70.0,2.0,2.838942617109297,1.078530612244898,1.572851612691296,96.2,2.202,0.3977272727272727,-103.32380952380953,70.62386377376437,-14.48,409800,155.0,1322.9257142857143,840942.8571428572,15.31740989276201,0.0,88.0,0.0,0.2141282957682417,4.0,106.67619047619047,176.0,-1.58,2157.13,0.01596371882086168,2.5486491395937336,1.14,0.0
-1.5389105488888883,0.6795061728395062,0.9548499680779496,0.9548499680779496,0.736648250460405,4.148148148148148,136.0,3.7777777777777777,5.525739865168281,10.0,10.0,7.0,180.0,0.00966183574879227,6.437,0.05420421437766786,5.333333333333333,2.0,13.54,3.2592592592592595,0.0,7.777777777777778,194.0,3.0,6.007124367328593,2.156395061728395,0.7841191116305612,214.46,6.437,1.4057971014492754,-206.33333333333334,54.18574204898928,-4.5,864200,42.0,2101.08,840544.4444444445,12.373262153067284,9.0,90.0,9.0,0.180517002482528,9.0,207.66666666666666,207.0,1.0,3665.64,0.00322061191626409,2.74216455913916,1.0149532710280376,0.0
-2.4695914208695653,0.9262759924385634,1.2913281484954835,1.2913281484954835,3.1411677753141176,1.508506616257089,149.0,0.9130434782608696,1.6415660960981513,6.0,6.0,7.0,96.7391304347826,0.10606060606060606,0.773,0.7688083470620538,2.391304347826087,2.0,7.09,1.1001890359168245,0.0,6.130434782608695,12.0,2.0,5.182311092659979,0.1227448015122873,1.94,22.85,0.773,0.07058823529411765,-63.42424242424242,104.0,-19.14,811000,217.0,1268.295652173913,1066295.652173913,28.072686989505343,7.0,87.0,7.0,0.2161373018711893,7.0,68.57575757575758,215.0,-1.94,5640.8,0.03902662993572085,1.889473638488688,1.28125,0.0
-2.10610096579932,0.8604081632653061,1.191091935998225,1.191091935998225,2.306784124965943,1.7142857142857142,62.0,1.0,1.9290350350493883,7.0,7.0,2.0,67.57142857142857,0.045454545454545456,1.625,0.32948929159802304,2.142857142857143,1.8571428571428568,6.67,0.4897959183673469,0.2448979591836734,5.571428571428571,12.0,1.0,3.882996534620717,0.3979591836734694,1.967420697636448,18.67,1.625,0.09375,-64.07575757575758,59.88148046095672,-19.21,793700,227.0,817.9714285714286,1078285.7142857143,42.16156548693933,3.0,87.0,3.0,0.2056612674980402,3.0,67.92424242424242,128.0,-2.01,3109.8,0.02915518824609734,1.7154752645286455,1.1832151300236406,1.5484712
-2.0397804535,0.7128,0.9874787520318024,0.9874787520318024,1.9607843137254903,0.64,110.0,0.4,0.7207131356775515,2.0,2.0,8.0,126.6,0.0761904761904762,2.202,0.31023534259191937,2.8,2.0,13.44,2.08,0.0,7.6,70.0,2.0,5.38172322250596,1.05696,1.276338242494237,83.44,2.202,0.4,-103.33333333333333,69.87373249980129,-14.18,496700,159.0,1834.522,832040.0,20.489903810154072,8.0,88.0,8.0,0.1347256015021427,8.0,106.66666666666667,215.0,-1.28,4158.13,0.015873015873015872,2.7118775424625405,1.1971830985915493,0.0
-1.2343687788888889,0.6385185185185187,0.9652693924495898,0.9652693924495898,2.538120054043621,4.148148148148149,73.0,3.111111111111111,5.673783701700035,10.0,10.0,1.0,69.88888888888889,0.045454545454545456,0.0,0.32948929159802304,2.2222222222222223,2.0,6.59,0.345679012345679,0.0,8.444444444444445,12.0,6.0,6.411201286338423,0.0,1.4366666666666668,18.59,0.0,0.08633093525179857,-64.00757575757575,68.0,-18.66,576800,213.0,827.4666666666667,1143166.6666666667,41.47874375965424,2.0,87.0,2.0,0.1715627554772423,3.0,67.99242424242425,139.0,-1.46,3095.8,0.030188246097337005,2.0259175927276427,1.2170542635658914,0.5953947
-1.829826662236842,0.8064265927977841,1.0109199230943524,1.0109199230943524,2.6665255806571078,4.055401662049862,82.0,3.210526315789473,6.121110424908961,10.0,10.0,2.0,74.10526315789474,0.04878048780487805,1.97,0.31893687707641194,2.0526315789473686,2.0,6.67,0.6980609418282548,0.0,8.684210526315791,12.0,6.0,5.524746456538463,0.8513019390581716,1.9170244020323568,21.67,1.97,0.11904761904761904,-59.451219512195124,65.95040670053929,-20.38,920600,182.0,952.1778947368422,1241400.0,14.10923129453762,3.0,93.0,3.0,0.2232377190366331,3.0,63.548780487804876,139.0,-1.83,3114.97,0.03331350386674598,2.014874397357352,1.182051282051282,1.5484712
-1.5575265150000004,0.6089795918367348,0.9124339506428476,0.9124339506428476,1.470342522974102,2.4489795918367347,71.0,1.4285714285714286,2.643272180476988,10.0,10.0,4.0,136.42857142857142,0.0,2.202,0.0,1.7142857142857142,2.0,13.63,0.979591836734694,0.0,6.0,70.0,2.0,2.5723257595011195,1.016,1.5734365000673902,96.2,2.202,0.3977272727272727,-103.32380952380953,70.77761857480051,-14.48,409800,155.0,1354.0685714285714,848571.4285714285,17.072993916094585,0.0,88.0,0.0,0.2179664498918797,4.0,106.67619047619047,176.0,-1.58,2375.13,0.01596371882086168,2.418351569762931,1.14,0.0
-1.7371489064583332,1.03,1.3510884501023608,1.3510884501023608,2.2888459058671824,3.75,76.0,2.5,4.92653598909525,10.0,10.0,4.0,98.0,0.07575757575757576,0.0,0.5491488193300385,2.5,1.75,13.02,1.25,0.375,6.5,12.0,1.0,5.6073543707759175,0.0,1.6551243201024477,27.759999999999998,0.0,0.08450704225352113,-63.84848484848485,75.64849749575788,-18.86,793700,217.0,1035.1,926575.0,14.069500950699403,0.0,87.0,0.0,0.0929085203276978,5.0,68.15151515151516,142.0,-1.66,2254.8,0.032598714416896234,2.1973475121740966,1.1749999999999998,0.0
-0.1301001939999996,0.0240000000000001,0.0353553390593275,0.0353553390593275,1.2135498515802339,0.0,1.0,10.0,0.0,10.0,0.0,1.0,157.6,0.021739130434782608,0.4639999999999999,0.08629782337720425,2.4,2.0,18.19,0.4799999999999999,0.0,15.6,152.0,15.0,6.135506291865543,0.2227199999999999,0.0470440601153937,170.19,0.4639999999999999,1.0935251798561152,-136.9927536231884,0.9408812023078704,-10.55,35300,14.0,1500.6,855180.0,8.519428657694183,0.0,90.0,0.0,0.1448132490832865,3.0,139.0072463768116,139.0,-0.050000000000000266,599.0,0.0072988867884898135,3.0961948732440443,1.092105263157895,0.0
-2.295217600333332,0.8759999999999999,1.1964232409262918,1.1964232409262918,2.8464685998932575,3.04,94.0,2.4,4.573318998734584,10.0,10.0,8.0,84.8,0.12121212121212122,0.0,0.8786381109280614,2.8,2.0,10.64,2.08,0.0,6.8,12.0,4.0,5.644200241922896,0.0,1.8999870443900395,22.64,0.0,0.075,-63.57575757575758,93.99942254995604,-19.1,655100,182.0,974.12,1093660.0,24.879465383565787,8.0,87.0,8.0,0.1590329861456432,8.0,68.42424242424242,160.0,-1.9,3469.8,0.03673094582185491,1.985251695251002,1.4077134986225897,2.25333333333e-05
-0.3151400195000001,0.4271999999999999,0.6293250352560272,0.6293250352560272,1.2322695035460995,2.4,19.0,8.0,3.374192766414114,10.0,5.0,4.0,100.0,0.05,0.799,0.23148148148148145,3.6,1.6,7.23,1.9200000000000004,0.48,12.0,14.0,6.0,6.1345959804374255,0.3835199999999999,0.8378967282449141,21.23,0.799,0.10071942446043165,-118.84166666666667,17.887682962531873,-13.639999999999999,288100,215.0,1752.4,825760.0,9.024170564026171,5.0,89.0,5.0,0.1779499459850346,6.0,121.15833333333333,139.0,-0.8899999999999999,1986.0,0.00965277777777778,2.4564800121664083,1.5284552845528454,0.0
-2.586471818180272,0.9959183673469388,1.360642326617692,1.360642326617692,2.48414376321353,0.0,149.0,0.0,0.0,0.0,0.0,3.0,70.07142857142857,0.0,1.625,0.0,1.7142857142857142,1.8571428571428568,14.0,0.6938775510204083,0.2448979591836734,4.571428571428571,12.0,1.0,3.743697161343826,0.3979591836734694,2.109329501086095,26.0,1.625,0.0851063829787234,-63.86363636363637,74.40941431674555,-19.330000000000002,818100,227.0,545.6857142857143,1054785.7142857143,43.79813335228325,0.0,87.0,0.0,0.1884424702514746,3.0,68.13636363636364,215.0,-2.13,2052.8,0.032369146005509636,1.818356258729494,1.1944444444444444,0.0
-0.646087724161255,0.5807851239669423,0.902235292753466,0.902235292753466,1.5025252525252528,4.834710743801653,137.0,5.909090909090909,6.784486906284122,10.0,10.0,2.0,67.5909090909091,0.025,1.625,0.11574074074074073,2.0,1.7727272727272727,12.95,0.4545454545454545,0.3512396694214876,10.545454545454543,14.0,1.0,3.7875688766374216,0.3988760330578512,0.3582250756077103,26.95,1.625,0.11764705882352941,-119.00833333333334,2.3013263234546253,-13.12,636100,227.0,877.4090909090909,825668.1818181818,23.921349106097,0.0,89.0,0.0,0.1828995973439371,3.0,120.99166666666666,244.0,-0.36999999999999966,408.0,0.00826388888888889,2.6304220179468585,1.44,0.0
-0.9835347832500002,0.7176,1.2266796065570087,1.2266796065570087,1.2461059190031152,3.2,142.0,2.0,3.5672232497824488,10.0,10.0,0.0,129.2,0.00980392156862745,2.4930000000000003,0.04082049188692724,1.0,1.6,10.21,0.0,0.48,9.4,64.0,1.0,5.1823761400487545,1.19664,0.6200000000000002,74.21000000000001,2.4930000000000003,0.47058823529411764,-100.66666666666667,34.0,-16.42,875500,165.0,958.066,1003880.0,5.15969449903702,0.0,94.0,0.0,0.122407749927483,1.0,103.33333333333333,244.0,-0.6200000000000001,2889.89,0.0130718954248366,2.809835874407326,1.2334293948126802,0.0
-1.8047218539523808,0.7695999999999998,1.04284466724436,1.04284466724436,1.556133571890364,4.48,100.0,4.4,3.4938027711050297,10.0,10.0,8.0,103.6,0.07929515418502203,1.625,0.3458197437459932,4.6,2.0,17.02,3.5200000000000005,0.0,9.0,64.0,3.0,4.5613274190921445,0.72624,1.3048278885433724,86.39,1.625,0.30917874396135264,-111.6762114537445,93.04473473388286,-14.350000000000001,601800,192.0,1740.0,873560.0,13.927816273839696,9.0,95.0,9.0,0.1495150261873332,9.0,115.3237885462555,207.0,-1.475,3411.0,0.01606862155291195,3.0559540619679986,0.9851499019333144,0.0
-0.28961268475,0.3391999999999998,0.7495331880577404,0.7495331880577404,1.6516853932584272,1.6,27.0,9.0,1.6634207990608794,10.0,5.0,4.0,90.0,0.041666666666666664,1.457,0.16960651289009498,1.8,2.0,8.63,1.28,0.0,15.0,64.0,7.0,4.398957090917988,0.4662400000000001,1.06,72.63,1.457,0.43537414965986393,-118.775,27.0,-15.859999999999998,437900,130.0,1173.2,1052320.0,19.21205693701605,5.0,95.0,5.0,0.1336612992344329,5.0,121.225,147.0,-1.06,4206.0,0.010208333333333335,2.4861466107641648,1.1498708010335916,0.0
-1.6205883822058826,0.7864359861591694,1.0510181399170913,1.0510181399170913,3.6062378167641334,0.0,80.0,0.0,0.0,0.0,0.0,3.0,132.76470588235293,0.07017543859649122,7.853,0.41205253669842906,1.4117647058823528,1.5294117647058822,11.2,0.6782006920415224,0.4982698961937717,3.7647058823529416,194.0,1.0,2.0783940006155213,2.795543252595156,2.0792115179218644,27.060000000000002,7.08,0.13513513513513514,-55.05263157894737,54.01151715395029,-21.98,894500,212.0,235.3023529411764,1421947.0588235294,24.70686383287509,0.0,93.0,0.0,0.2328326245935878,4.0,58.94736842105263,111.0,-2.08,3152.72,0.03416435826408126,1.315148085149522,1.35,0.0
-1.5095402861538458,0.9253254437869824,1.2374816298893998,1.2374816298893998,2.537422416940489,4.733727810650887,137.0,3.8461538461538463,6.755541064147839,10.0,10.0,3.0,96.53846153846152,0.045454545454545456,0.0,0.32948929159802304,1.3846153846153846,1.9230769230769231,9.16,0.9112426035502958,0.1420118343195265,8.153846153846152,12.0,1.0,5.21898804434033,0.0,1.39,30.19,0.0,0.08633093525179857,-63.89393939393939,73.0,-18.59,895100,217.0,634.1076923076923,1082746.1538461538,27.62709922719868,0.0,87.0,0.0,0.2046382124746943,3.0,68.10606060606061,203.0,-1.3900000000000001,1769.8,0.031910009182736454,2.0800697229885445,1.3833333333333335,0.0
-1.3542673466666666,0.8879999999999999,1.3162717912997408,1.3162717912997408,3.241928947723896,1.92,78.0,1.2,2.2111576780948337,6.0,6.0,3.0,91.8,0.06060606060606061,0.0,0.4393190554640307,2.2,1.8,8.42,0.7200000000000001,0.32,8.2,12.0,1.0,8.161308828567174,0.0,1.2398525400697535,20.42,0.0,0.08333333333333333,-63.81818181818182,77.54287421623711,-18.44,793700,217.0,1434.12,1060380.0,44.47216174189036,4.0,87.0,4.0,0.1703593136222007,4.0,68.18181818181819,144.0,-1.2399999999999998,5194.8,0.03305785123966942,1.9504828833525507,1.1704347826086956,0.0
-1.4147353182499998,0.9084,1.358281185093049,1.358281185093049,1.5850959806494775,1.44,64.0,0.8,1.324746337484238,8.0,8.0,2.0,129.6,0.029411764705882353,2.4930000000000003,0.12246147566078172,1.2,1.6,8.28,0.36,0.48,5.4,64.0,1.0,2.5593498117298035,1.19664,1.5574046272716795,72.28,2.4930000000000003,0.3855421686746988,-100.49019607843137,51.91814034819818,-17.355,755400,165.0,887.066,971430.0,9.198938511428182,2.0,94.0,2.0,0.1626645810494482,3.0,103.50980392156863,166.0,-1.5550000000000002,3728.89,0.014801999231064974,2.5137395729246603,1.1305637982195846,0.0
-1.2774126229999994,0.4632000000000001,0.6437218170745636,0.6437218170745634,1.408308004052685,2.04,59.0,1.7,2.7336592781650424,5.0,5.0,5.0,133.6,0.05714285714285714,2.202,0.23267650694393952,3.9,1.6,7.23,2.28,0.48,5.7,70.0,5.0,4.9435628581632844,1.05696,0.8929775022579471,77.23,2.202,0.5035971223021583,-103.67619047619047,33.71720641897852,-13.82,347500,159.0,2230.222,860680.0,9.417639291095863,6.0,88.0,6.0,0.1588469900439179,7.0,106.32380952380953,164.0,-0.9200000000000002,4299.13,0.012607709750566893,2.4680934708491,1.5284552845528454,0.0
-0.3260979299999995,0.48,0.6788225099390857,0.6788225099390857,1.036362011971768,5.0,40.0,5.0,8.939021573559007,10.0,10.0,3.0,132.0,0.047619047619047616,2.202,0.1938970891199496,3.5,2.0,15.53,1.5,0.0,16.5,70.0,6.0,7.652852074546492,1.101,0.8597482302942203,87.22,2.202,0.4827586206896552,-103.61904761904762,35.82284292892585,-13.86,410200,124.0,1231.9350000000002,794500.0,0.5264715029474227,0.0,88.0,0.0,0.0898825785434803,5.0,106.38095238095238,145.0,-0.96,1028.13,0.013151927437641724,2.8744076927805096,1.0796758946657665,0.0
