file_name,formula,formation_energy
ICSD-199816.cif,Ba10 Sb6 Br2,-1.280173535
ICSD-200009.cif,Fe2 Na O3,-1.7257046524999993
ICSD-200014.cif,Mo2 Rh4 O12,-1.4453492466666669
ICSD-200051.cif,Al8 Bi4 O18,-2.4584645920000003
ICSD-20012.cif,Li2 I2 O6,-0.748161517416667
ICSD-200146.cif,K6 Ge4 Nb6 O26,-2.331495626428572
ICSD-200299.cif,Ba6 Ni2 Sb4 O18,-1.960070240666667
ICSD-200538.cif,Hg4 Cs12 Br20,-1.399399097222222
ICSD-200637.cif,Tl Al F4,-2.995517464583333
ICSD-200638.cif,Rb2 Al2 F8,-3.355958214583333
ICSD-20067.cif,Bi4 Fe8 O18,-1.5019846616666663
ICSD-20068.cif,Bi4 Ga8 O18,-1.659619297333334
ICSD-200707.cif,Ca8 Si4 O16,-3.0957909903571426
ICSD-200794.cif,Cs4 Bi12 S20,-0.7277750213888888
ICSD-200876.cif,Ba8 Na4 Re4 O24,-2.2954669350000003
ICSD-200999.cif,Re6 Li12 O18,-1.6314586819444452
ICSD-201025.cif,Cd6 P2 Cl6,-0.7427016126445576
ICSD-201057.cif,Cs6 Ru4 Cl18,-1.3433885602678568
ICSD-201138.cif,Li4 Mg4 P4 O16,-2.58116727079932
ICSD-201143.cif,K3 Ta3 B2 O12,-2.69979196
ICSD-201173.cif,W4 Na8 O8 F16,-2.655347564444444
ICSD-201253.cif,Rb Ca F3,-3.46412467125
ICSD-201308.cif,Cs8 Hf4 I24,-1.3190963277777774
ICSD-201309.cif,Cs8 Pt4 I24,-0.8650416772222221
ICSD-201329.cif,K4 Cd4 F12,-2.4560339522500003
ICSD-201396.cif,Tl3 Cr3 S6,-0.4609859454166667
ICSD-201755.cif,Li2 Nb F6,-3.0096763049074067
ICSD-201756.cif,Na4 Nb2 F12,-2.9669480575
ICSD-201764.cif,La2 Co2 O6,-2.6419809469999995
ICSD-201765.cif,La2 Co2 O6,-2.641974876
ICSD-201788.cif,Sb4 K8 P4 O24,-2.0017063234761907
ICSD-201886.cif,Cs3 Sb3 F18,-2.6001105175
ICSD-201940.cif,La8 Ni4 O16,-2.713291823214285
ICSD-201970.cif,Zr P2 O6 H2,-2.2070391813203467
ICSD-201977.cif,Sc8 Cl12 B2,-1.7319505340909094
ICSD-201979.cif,Sc8 Cl12 N2,-1.887407152727272
ICSD-202028.cif,Tl4 Na12 O8,-1.1307786212499995
ICSD-202075.cif,Ca3 P Cl3,-2.016604918358844
ICSD-202076.cif,Cs8 Te4 K8 O20,-1.4663297216666666
ICSD-202189.cif,La4 Mo4 O14,-2.6460820940909087
ICSD-202192.cif,Sb6 Mn3 O18,-1.4048726769220947
ICSD-202200.cif,Ba8 Sb6 Li2 O24,-2.152504420666668
ICSD-202201.cif,Ba8 Sb6 Na2 O24,-2.13427961
ICSD-202214.cif,Pb8 Pt4 O16,-0.9564574725000006
ICSD-20227.cif,Mn8 O16,-1.5206891738218395
ICSD-202280.cif,Mg4 Ca4 Si4 O16,-2.9886968725000003
ICSD-20229.cif,Mn2 O4,-1.567542569655173
ICSD-202376.cif,Ni8 Si4 O16,-1.4924512975000006
ICSD-202391.cif,Pb Sb2 O6,-1.4495937075
ICSD-202407.cif,Pt2 O4,-0.5852656599999998
ICSD-202454.cif,Tl Al F4,-2.995667737916667
ICSD-202455.cif,Tl4 Al4 F16,-2.995790759166667
ICSD-202541.cif,Li3 V3 O6,-2.25564731
ICSD-202666.cif,Nb4 Zn2 Mn6 O18,-2.0763664774597705
ICSD-202674.cif,Nb16 Sr2 O28,-2.614972801304348
ICSD-202681.cif,Al12 F36,-3.5470980865625013
ICSD-202688.cif,Mg2 Ta4 O12,-2.9498095405555564
ICSD-202705.cif,Li2 Fe4 F12,-2.5759861695370367
ICSD-202748.cif,Li4 Sb4 W4 O24,-1.910017057592594
ICSD-202779.cif,Li2 Nb2 W2 O12,-2.452198193148148
ICSD-202810.cif,Mo4 P8 O28,-2.0076923334523813
ICSD-202862.cif,As6 Li6 O18,-1.5895522026666669
ICSD-202868.cif,Ba8 Y4 Ru4 O24,-2.4402601287500003
ICSD-20288.cif,Bi Fe O3,-1.2771144
ICSD-202906.cif,Na4 Ti8 O16,-2.7759311886904774
ICSD-202907.cif,Cs V Mo2 O8,-2.157763265208333
ICSD-202917.cif,Cs6 Ge2 F14,-2.751570155340909
ICSD-20293.cif,Ti2 Sr4 O8,-3.0788274180952384
ICSD-20294.cif,Ti4 Sr6 O14,-3.1222203873611107
ICSD-203087.cif,Ba12 Ti4 S20,-2.02722585101852
ICSD-203094.cif,Co2 Sb4 O12,-1.4819670622222232
ICSD-203108.cif,Ga8 K8 F32,-2.7565616433333333
ICSD-20314.cif,W2 Cr4 O12,-1.920008546111112
ICSD-203170.cif,P2 F12 C2 N6 H12,-1.3443684296918774
ICSD-20340.cif,Zr4 Si6 Na8 O24,-2.805072623333333
ICSD-20368.cif,O Ag2,-0.0010915633333337
ICSD-20372.cif,Bi Fe O3,-1.2771165840000005
ICSD-20386.cif,Bi9 Se12,-0.3172113545238096
ICSD-20458.cif,Bi6 Se6,-0.320063438333334
ICSD-20459.cif,Sb6 Te6,-0.1044757825000003
ICSD-20467.cif,Tl8 Cr8 O32,-1.4454243752083331
ICSD-20572.cif,Na Al F4,-3.2270331720833334
ICSD-2064.cif,Cs2 Cu2 Cl6,-1.0801143857499995
ICSD-20676.cif,Bi2 I6,-0.5023809553124998
ICSD-20785.cif,Cd2 In2 Ga2 S8,-0.7186710205357143
ICSD-20804.cif,Sn Si6 Na8 O18,-2.3982025028409097
ICSD-20826.cif,Tl20 Se12,-0.3350529925000001
ICSD-2085.cif,Sb6 Te6 Se3,-0.1902551393333339
ICSD-20873.cif,Cd8 Ge4 O16,-1.3850924096428574
ICSD-20898.cif,Ni12 O24 Ba3,-1.30410813474359
ICSD-21045.cif,Rh8 O12,-1.0033833749999992
ICSD-21056.cif,Ba4 Ni2 F12,-3.2325549802777767
ICSD-21057.cif,Ba4 Co2 F12,-3.3423508725
ICSD-21072.cif,Rb Fe F4,-2.46924486
ICSD-21475.cif,Br24 Tl4 Cs8 Ag4,-1.05287389425
ICSD-21476.cif,Tl4 Ag4 Cs8 Cl24,-1.2317689792499995
ICSD-214.cif,S2 F12,-1.7669620796428571
ICSD-21784.cif,Bi Te Al O6,-1.707700992685186
ICSD-2186.cif,Rh3 Te8,-0.4178158966666665
ICSD-22046.cif,Mn4 Ge2 O8,-1.6113644189901482
ICSD-22064.cif,Nb8 Na8 O24,-2.5943349887500005
ICSD-22075.cif,Cs3 Sb2 Cl9,-1.4397770459821426
ICSD-22086.cif,Cs2 Mg2 Cl6,-1.97141568725
ICSD-22091.cif,Ru2 Cl6,-0.7165222146875001
ICSD-22092.cif,Ru2 Cl6,-0.7156292909375002
ICSD-22093.cif,Ru2 Cl6,-0.7164180971875003
ICSD-22096.cif,Tc4 K8 Cl24,-1.2397883552777778
ICSD-22101.cif,V Cl2,-0.9841179274999998
ICSD-22104.cif,Sn4 Rb8 I24,-0.8839553018055556
ICSD-22106.cif,Ni3 Br6,-0.3244821522222223
ICSD-22109.cif,K8 Na4 Al4 F24,-3.19828184175
ICSD-22111.cif,K8 Na4 Cu4 F24,-2.23781715075
ICSD-22112.cif,K8 Na4 Sc4 F24,-3.32234854625
ICSD-22114.cif,K8 Na4 Tl4 F24,-2.44257380675
ICSD-22118.cif,Cs8 Na4 Tl4 F24,-2.47162362125
ICSD-22168.cif,Rb4 I4,-1.529260091875
ICSD-22197.cif,Ga2 F6,-2.588874515
ICSD-22199.cif,K8 Na4 Cr4 F24,-2.65216580625
ICSD-22216.cif,Na3 Al3 O6,-2.541217616875
ICSD-22238.cif,Sc4 S4,-1.8888294012500009
ICSD-22272.cif,Rb4 Pb4 Br12,-1.307948463
ICSD-22285.cif,Co3 O6 H3,-1.6538083593750006
ICSD-22313.cif,O16 Ti4 Mn8,-2.1426030810139567
ICSD-22325.cif,Pb12 O16,-1.0627880089285708
ICSD-22382.cif,Ti2 Zn2 O6,-2.405217406333334
ICSD-2241.cif,Mn4 Rb6 Cl14,-1.3984697884734196
ICSD-2278.cif,Cs3 Cr3 F12,-2.5152601820833334
ICSD-2279.cif,Ba6 Cu2 Sb4 O18,-1.9287746161666663
ICSD-230038.cif,Rb4 Ca4 F12,-3.46699374125
ICSD-230039.cif,Rb4 Ca4 F12,-3.46683549375
ICSD-230094.cif,Ba Ti O3,-3.0943961223333343
ICSD-230114.cif,Rh3 Na3 O6,-1.371946147083334
ICSD-230119.cif,Sr V O2 H,-1.9949767665
ICSD-230212.cif,Fe8 Cu4 O16,-1.3693067882142864
ICSD-230222.cif,Cr8 Cu4 O16,-1.4843876892857142
ICSD-230228.cif,Sr4 In8 O16,-1.9769881235714288
ICSD-230233.cif,Ca4 In8 O16,-1.997603053928572
ICSD-230387.cif,Ba Sn O3,-2.17933723575
ICSD-230432.cif,Ir4 Y4 O24 Sr8,-2.35127012075
ICSD-230446.cif,Tl4 Cr4 O12,-1.215766846000001
ICSD-230480.cif,V8 B4 O16,-2.1758340435714283
ICSD-230497.cif,Pb4 Cs4 Cl12,-1.5428282877499997
ICSD-230540.cif,Fe2 Nb6 S12,-1.3558563295
ICSD-230605.cif,Ba6 Os4 Zn2 O18,-1.844508389666668
ICSD-230606.cif,Ag6 Ta6 O18,-2.0922894713333333
ICSD-230607.cif,Ag8 Ta8 O24,-2.0908997154999995
ICSD-230608.cif,Ag2 Ta2 O6,-2.0886392920000008
ICSD-230609.cif,Ag Ta O3,-2.076122095
ICSD-230724.cif,Li4 Cu4 S4 O18,-1.449462696444445
ICSD-230738.cif,Zn4 Cr8 Se16,-0.352574316309524
ICSD-230817.cif,Fe4 Y4 O12,-2.6614499365
ICSD-230897.cif,Ca4 Co4 O12,-1.9775502260000004
ICSD-230898.cif,Cs4 Bi2 Ag2 Br12,-1.1647694140000002
ICSD-230901.cif,Cs8 Bi4 Ag4 Br24,-1.1639612392500005
ICSD-230969.cif,Li4 Ni4 P4 O16,-2.00207800829932
ICSD-231011.cif,Ba Y Co2 O6,-2.253355664
ICSD-231012.cif,Ba Y Co2 O6,-2.2533580990000006
ICSD-231016.cif,Cs2 Rb4 Si2 F14,-3.065417287613636
ICSD-231018.cif,Cs2 Pb2 Br6,-1.3326315780000002
ICSD-231025.cif,Cs4 Pb4 Br12,-1.3374335504999997
ICSD-2312.cif,La4 Sn2 S10,-1.6473634567187505
ICSD-23133.cif,Rb2 Zn2 Be6 F18,-3.038387796696429
ICSD-23167.cif,Tl Mn Cl3,-0.8445405895431033
ICSD-23168.cif,Tl4 Mn4 Cl12,-0.8986966070431034
ICSD-23173.cif,Li4 Mo2 F12,-2.7231523232407406
ICSD-23176.cif,Ge3 I6,-0.3630582247222221
ICSD-23182.cif,K6 Na2 Fe2 Cl12,-1.7261395202272731
ICSD-23183.cif,K4 Mn2 F8,-2.5402772427093594
ICSD-23206.cif,Na4 Os4 O12,-1.2448195165000002
ICSD-23286.cif,Ca4 Zr4 S12,-1.9755801105000004
ICSD-23287.cif,Sr4 Zr4 S12,-2.0197237770000003
ICSD-23322.cif,Na2 Ta2 O6,-2.7171322260000004
ICSD-23326.cif,Cs Cu3 S2,-0.7077935925000002
ICSD-23406.cif,Li4 Ge2 F12,-2.7366675087962964
ICSD-23411.cif,Cr4 Nb8 Se16,-0.6206338813095239
ICSD-23430.cif,K8 Na4 In4 F24,-2.7441275735000006
ICSD-2343.cif,Rb8 Cr4 F20,-2.600397569218749
ICSD-23450.cif,Na3 Sn3 S6,-0.8280517130208332
ICSD-23451.cif,Li Sn S2,-0.8192253217708334
ICSD-23462.cif,Pb4 Sn4 S12,-0.6007957427499996
ICSD-23467.cif,Pb4 F12,-2.1167471246875
ICSD-23473.cif,Rb4 Fe4 Cr8 O32,-1.796709136666666
ICSD-23486.cif,Cu4 Rh8 O16,-0.9067969300000008
ICSD-23487.cif,Ni4 Rh8 O16,-0.8926981028571426
ICSD-23492.cif,Co4 Cr4 O16,-1.7547951904166663
ICSD-23493.cif,Ni4 Cr4 O16,-1.4820353029166669
ICSD-23496.cif,Al10 O16 H2,-2.820228166071429
ICSD-234998.cif,Ba8 Al8 S24 Na8,-1.6777158693750005
ICSD-234999.cif,Ba8 Se24 Al8 Na8,-1.4129979483333333
ICSD-235000.cif,Ba8 Ga8 S24 Na8,-1.4964656693749998
ICSD-235001.cif,Ba8 Ga8 Se24 Na8,-1.2810818397916666
ICSD-23525.cif,Mg8 Ge4 S16,-1.146742685
ICSD-235836.cif,Ba Zr O3,-0.2939511969999998
ICSD-235862.cif,Na4 Cr8 O16,-1.820628663928572
ICSD-23591.cif,Mn O2 H2,-1.084948382793104
ICSD-235927.cif,Cu3 Fe3 O6,-1.254892787291667
ICSD-235989.cif,Ba8 Y4 Ir4 O24,-2.37270175225
ICSD-236055.cif,Ni4 Nb8 O24,-2.360917208055556
ICSD-23605.cif,Hg3 S2 Si F6,-1.8317811777083328
ICSD-236086.cif,Rb8 Ca4 P4 O16 F4,-2.689162952890212
ICSD-236160.cif,La4 Fe4 O12,-2.541567815
ICSD-236174.cif,La6 Fe6 O18,-2.539114780666667
ICSD-236253.cif,Sn Bi4 Te7,-0.2477533717013885
ICSD-236277.cif,Ga10 O16 H2,-1.7489276018749995
ICSD-236294.cif,Li2 Ba Mg P2 O8,-2.6456827050850342
ICSD-236386.cif,Ta4 O10,-2.6223193614285707
ICSD-236436.cif,Sr4 Co2 Os2 O12,-1.9786927515
ICSD-236590.cif,Y4 Al4 O12,-3.3482679545000003
ICSD-2365.cif,W3 Cl18,-0.9157459772619048
ICSD-236759.cif,Sr4 Tc4 O12,-2.1045889775
ICSD-236871.cif,Mg4 Cr8 O16,-1.9182409957142847
ICSD-236949.cif,Sr Mn O3,-2.126929895793104
ICSD-237099.cif,Al8 Si4 O16 F8,-3.1394693486111103
ICSD-237284.cif,La4 Sc4 O12,-3.4723270055
ICSD-237285.cif,Y4 Sc4 O12,-3.554474082000002
ICSD-237338.cif,Mn4 Cr4 O16,-1.7517897323275868
ICSD-237351.cif,In4 Rh4 O12,-1.258074966
ICSD-2373.cif,Sn2 Ca2 O6,-2.27390198975
ICSD-237494.cif,Ca2 Pd6 Ti8 O24,-2.2882305593333334
ICSD-237495.cif,Ca2 Pd6 V8 O24,-1.8915951607500008
ICSD-23762.cif,Pb5 I10,-0.6907683883333334
ICSD-23763.cif,Pb7 I14,-0.6907683135714284
ICSD-23764.cif,Pb10 I20,-0.690764096
ICSD-23771.cif,K8 Pt4 Br24,-1.0289340294444445
ICSD-237730.cif,Ba Os O3,-1.7012741510000005
ICSD-237731.cif,Sr4 Os4 O12,-1.7586571995
ICSD-237732.cif,Ca4 Os4 O12,-1.8075685109999995
ICSD-237748.cif,Y2 Cu6 Fe8 O24,-1.530207110125
ICSD-237749.cif,Y2 Cu6 Fe8 O24,-1.5302076163749994
ICSD-237751.cif,Na2 Mn6 V8 O24,-1.984168401594828
ICSD-237753.cif,La2 Mn6 V8 O24,-2.134310008344828
ICSD-23790.cif,Ta2 S2 C,-1.0566903350000003
ICSD-23791.cif,Ta6 S6 C3,-1.0563647483333345
ICSD-237939.cif,Tl12 I8 S2,-0.6243794659090909
ICSD-238042.cif,K2 Ir8 O16,-1.007817583461539
ICSD-238044.cif,Y4 Se8 K4 O24,-1.8357729550833344
ICSD-238045.cif,Y4 Rb4 Se8 O24,-1.8287669130833333
ICSD-238046.cif,Cs4 Y4 Se8 O24,-1.8172348688333333
ICSD-238047.cif,Ca2 Cu6 Fe4 Sb4 O24,-1.392402342375
ICSD-238497.cif,Se8 Sc4 Na4 O24,-1.7523961060833335
ICSD-238498.cif,Rb2 Se4 Sc2 O12,-1.778482770833334
ICSD-238499.cif,Cs4 Se8 Sc4 O24,-1.7800729113333338
ICSD-2385.cif,Cd4 Cl12 N4 H16,-0.7834626154166666
ICSD-238758.cif,Fe8 O16 Si4,-1.9176156285714288
ICSD-238804.cif,Ba8 Y4 Ru4 O24,-2.4402724785000003
ICSD-23883.cif,Li H F2,-2.3415774608333333
ICSD-238970.cif,Sr4 Sn4 O12,-2.23230980825
ICSD-239000.cif,Li8 Ca2 B4 O12,-2.486628831794872
ICSD-239062.cif,Te8 Ba4 O24,-1.5504285417592591
ICSD-239117.cif,Ba8 Y4 Ir4 O24,-2.3726939255
ICSD-23924.cif,Li3 Sb3 F18,-2.5474106713541667
ICSD-239288.cif,Tl4 Pb4 I12,-0.6807250997499998
ICSD-239318.cif,Na4 Co4 F12,-2.45043162825
ICSD-239324.cif,Fe4 O8 H4,-1.4820834187500005
ICSD-239358.cif,Sr4 Rh2 O8,-2.0333076242857144
ICSD-239436.cif,Pb8 Mn4 W4 O24,-1.6463924603965523
ICSD-239438.cif,Pb8 Mn4 W4 O24,-1.6463767748965523
ICSD-23944.cif,Zr2 Cl6,-1.8217882246875
ICSD-239450.cif,Sr4 Os4 O12,-1.7731597644999997
ICSD-23946.cif,Zr2 I6,-1.0466993628124994
ICSD-239669.cif,Sr6 O18 Cr3 Os3,-2.051117021833334
ICSD-239693.cif,Na Ta O3,-2.706384359
ICSD-239710.cif,Sr8 W4 O20,-2.7537035375000007
ICSD-239746.cif,Cu4 Mg4 V4 O16,-2.1283622414285714
ICSD-239821.cif,Li4 Ge2 Mo6 O16,-1.9623745383333344
ICSD-239874.cif,Cs8 Bi4 Ag4 Cl24,-1.3633939632500005
ICSD-239945.cif,Mn8 La4 Sb4 O24,-1.8809123057931032
ICSD-24014.cif,Ni4 O4,-0.7793602600000002
ICSD-24021.cif,Mn4 Te8,-0.07730461493295
ICSD-240292.cif,Cs4 Cu4 Al4 F24,-2.755337115
ICSD-24035.cif,Co6 B4 O12,-1.8796364818181817
ICSD-24036.cif,Mg6 B4 O12,-2.6811437636363635
ICSD-240402.cif,Fe6 F18,-2.2599345857291664
ICSD-24060.cif,Re4 O8,-1.4834913824999998
ICSD-240699.cif,La6 I6 Te3,-1.4805224634999996
ICSD-240711.cif,Cs8 Ta4 Cl24,-1.6771304133333331
ICSD-24085.cif,Sb4 P4 O4 Cl32,-0.8739002974783548
ICSD-240868.cif,Sr2 Te6 O16,-1.4330577454166662
ICSD-24086.cif,Nb4 P4 O4 Cl32,-1.2402869536147187
ICSD-240876.cif,Cs12 Zn4 Cl20,-1.7694032470833334
ICSD-240899.cif,I3 Sr6 N3,-1.1020627178125004
ICSD-240905.cif,La8 In4 Cu4 Se20,-1.2957350275925927
ICSD-24093.cif,In2 O4 H2,-1.3949139056250006
ICSD-240955.cif,Ir Rb2 F6,-2.2384538441666666
ICSD-240956.cif,Ir Cs2 F6,-2.2511534225
ICSD-240981.cif,Ir3 F18 Ba3,-2.4926660765625
ICSD-24129.cif,Ba2 Mn2 O6,-2.1782341817931035
ICSD-241336.cif,Cu2 Ca S2,-1.122880891
ICSD-241352.cif,Na8 Mn8 O16,-1.599890530678879
ICSD-241471.cif,Ba2 La4 In4 S14,-1.6658574216666668
ICSD-241472.cif,Ba2 La4 In4 Se14,-1.4148959609722225
ICSD-241509.cif,La6 Mn2 Se14 Ga2,-1.4405992782818486
ICSD-241688.cif,Mg4 O4,-2.73915348375
ICSD-24187.cif,Os4 S8,-0.6815895491666666
ICSD-24202.cif,Os4 Se8,-0.3174612336111113
ICSD-242114.cif,Ag3 Fe3 O6,-1.1300415225000002
ICSD-242174.cif,Zn6 Br6 K3 O9 B3,-1.7643354584259263
ICSD-242176.cif,Zn6 Cl6 Rb3 O9 B3,-1.8555289040740743
ICSD-24251.cif,Mn4 Se4,-0.007724445316092
ICSD-24263.cif,Pb2 I4,-0.6909402300000002
ICSD-24264.cif,Pb3 I6,-0.6908792794444444
ICSD-24266.cif,Pb6 I12,-0.6907572077777778
ICSD-24305.cif,Co2 Rb2 Cl6,-1.4068095297499998
ICSD-24313.cif,Ta Se2,-0.8171369311111114
ICSD-24318.cif,Ta6 Se12,-0.8281931972222221
ICSD-243460.cif,Sb8 Mn4 O16,-1.378430183423646
ICSD-243530.cif,Ag4 K8 F16,-2.1015927939285715
ICSD-243531.cif,Ag8 K12 F28,-2.009017444270833
ICSD-243549.cif,Mo12 O24,-1.985085646944445
ICSD-243675.cif,Sn4 S16 Mg8,-1.1278337726785712
ICSD-243728.cif,Ba2 Fe8 O14,-1.85271906875
ICSD-243749.cif,Cs8 Pd4 Br24,-1.0340864202777778
ICSD-243794.cif,Ba8 Zn4 W4 O24,-2.463459952
ICSD-243853.cif,Tl20 I4 Te8,-0.4062320118229165
ICSD-243883.cif,Ba4 Au8 S8,-1.074881301
ICSD-24390.cif,Ba6 Sr2 Nb4 O18,-2.9492790510000013
ICSD-24391.cif,Ba6 Sr2 Ta4 O18,-3.0097080593333336
ICSD-243970.cif,Co Sb2 O6,-1.3248999483333337
ICSD-2439.cif,Pb4 Zr4 S12,-1.3668943324999994
ICSD-243.cif,Cu4 Se8,-0.0919299769444445
ICSD-2441.cif,Sb2 Cl12 S4 N2,-0.4067348600000002
ICSD-244229.cif,Rb3 Sc3 S6,-1.8785980075
ICSD-244230.cif,K3 Sc3 S6,-1.9207642570833336
ICSD-244295.cif,Pb Ti O3,-2.311824442833334
ICSD-24435.cif,Ba3 Mg3 C6 O18,-2.1627054431666672
ICSD-24446.cif,K4 Zr2 Si6 O18,-2.873060843666667
ICSD-244674.cif,Cs8 Ag4 Sb4 Cl24,-1.3121725897500007
ICSD-24467.cif,Zn6 Mn6 O18,-1.3765954927931043
ICSD-244687.cif,K6 Cd3 Se6 O18,-1.2952569316666676
ICSD-244688.cif,Cd3 Rb6 Se6 O18,-1.2894659716666677
ICSD-244689.cif,Cs6 Cd3 Se6 O18,-1.2844808460606068
ICSD-24477.cif,Ti3 Na6 F18,-3.1868548887962977
ICSD-24478.cif,Fe12 B4 O20,-2.0175410638888898
ICSD-24479.cif,Cs Hg Br3,-1.0037050884999998
ICSD-24482.cif,Cs Hg Cl3,-1.16405192825
ICSD-24483.cif,Cs Cd Br3,-1.2551207915
ICSD-24484.cif,Cs Cd Cl3,-1.47692308725
ICSD-24515.cif,Cs8 Au8 Cl24,-0.98399410775
ICSD-24516.cif,Cs8 Ag4 Au4 Cl24,-1.039707794
ICSD-245182.cif,Li4 Fe4 As4 O16,-1.6783815501190478
ICSD-245183.cif,Li4 Co4 As4 O16,-1.5671617508333335
ICSD-245251.cif,Ba6 Mg2 Ir4 O18,-1.9370423616666668
ICSD-245292.cif,Ag6 Sb6 O18,-1.047928987
ICSD-245319.cif,Co4 O4,-1.43014186375
ICSD-245354.cif,Cs8 Na4 Y4 Cl24,-2.156710626
ICSD-245470.cif,Sr4 Co2 W2 O12,-2.5100446925
ICSD-245595.cif,Sr4 Cr2 O8,-2.477758882142858
ICSD-245604.cif,Pb4 Ba4 O12,-1.6963470585000002
ICSD-245665.cif,Rb Fe Mo2 O8,-1.9770205929166664
ICSD-245666.cif,Rb Fe Mo2 O8,-1.9771744154166675
ICSD-245667.cif,Cs Fe S2 O8,-1.6227579989583336
ICSD-245668.cif,Ba10 Ru4 O18 Br4,-2.053457284444445
ICSD-245684.cif,W2 Cd2 Sr4 O12,-2.4106334985
ICSD-245715.cif,Ca4 Co8 O16,-2.2686297257142862
ICSD-245747.cif,Nb4 Rb8 Cl24,-1.6422317694444446
ICSD-245748.cif,Nb2 Rb4 Cl12,-1.6421285119444444
ICSD-245749.cif,Nb2 K4 Cl12,-1.6164980802777782
ICSD-245819.cif,Sr4 Cu2 Os2 O12,-1.73345434875
ICSD-245925.cif,Y2 K6 O12 B4,-2.5192690054166675
ICSD-245943.cif,Zn6 Sn6 O18,-1.52735325175
ICSD-246082.cif,Ca4 Mo4 O12,-2.3912461844999995
ICSD-246109.cif,Ba2 Sr Te O6,-2.3288189936666672
ICSD-246111.cif,Ba8 Ca4 W4 O24,-2.83974144
ICSD-246115.cif,Ba2 Sr W O6,-2.7756813629999995
ICSD-246116.cif,Ba4 Ca2 W2 O12,-2.8420176070000016
ICSD-246157.cif,Ag2 Co2 O4,-1.3611855987500006
ICSD-246417.cif,Ca2 Cl4,-2.4024455925
ICSD-246458.cif,La Ba Mn2 O6,-2.316428586293104
ICSD-246483.cif,Co2 Sr4 O8,-2.2432953971428566
ICSD-246546.cif,Fe4 Mo4 Ba8 O24,-2.4618333057500013
ICSD-246693.cif,Cd4 Te4,-0.2748902558333333
ICSD-246730.cif,Sr4 Li2 Re2 O12,-2.361316943333334
ICSD-24677.cif,Na4 K8 Cl4 S8 O24,-1.7527198828125
ICSD-246857.cif,Fe4 Li4 P4 O16,-2.223509478656464
ICSD-246919.cif,K4 Mn4 F12,-2.455571596543104
ICSD-247122.cif,Fe8 Zr8 O24,-2.4635251917500005
ICSD-247168.cif,Ba2 La Ir O6,-2.2347622165000005
ICSD-247170.cif,Ba8 La4 Ir4 O24,-2.2322722852500005
ICSD-247275.cif,In2 Zn8 Ga2 O14,-1.5524281406730769
ICSD-247315.cif,Nb4 Na4 O12,-2.5953318005000003
ICSD-247457.cif,Sr4 Y2 Ta2 O12,-3.219961236
ICSD-247458.cif,Sr8 Y4 Ta4 O24,-3.1722196130000007
ICSD-247467.cif,Bi4 Co4 O12,-1.4968649035000006
ICSD-24755.cif,Nb S2,-1.2351999216666665
ICSD-24757.cif,Ta6 S12,-1.240351206666667
ICSD-247622.cif,Cs3 F6 O9 Be6 B3,-2.855900676388889
ICSD-247732.cif,Nb8 Ag8 O24,-1.9672776442500008
ICSD-247812.cif,Co2 Ta4 O12,-2.6204656622222218
ICSD-247845.cif,Ba Ca2 Mg Si2 O8,-3.005498525357144
ICSD-24792.cif,Cr2 Se2,-0.1252226808333336
ICSD-24794.cif,Cr4 Te2 O12,-1.474512521851852
ICSD-248025.cif,Cd2 Zn4 K2 F2 B4 O12,-2.0111807533653847
ICSD-248051.cif,Pd12 K6 O18,-0.922526283611112
ICSD-248063.cif,Ta2 K6 F16,-3.1591744441666667
ICSD-248082.cif,Mn4 Mo6 O16,-1.8377173598408496
ICSD-248085.cif,In6 K10 F28,-2.717461932386364
ICSD-248088.cif,Al4 Na4 F16,-3.3322442387500004
ICSD-248230.cif,Ca2 Cu6 Pt8 O24,-0.8015308843749999
ICSD-248245.cif,Bi4 Ga8 O18,-1.659611422333334
ICSD-24834.cif,Ti F6 N2 H8,-1.6988309937745096
ICSD-248351.cif,Sr Ru2 O6,-1.5147535566666666
ICSD-248378.cif,Ba4 Ir4 O12,-1.5585227395000003
ICSD-24853.cif,Zr4 P8 O28,-2.71307912220238
ICSD-24859.cif,Rb In W2 O8,-2.0751789350000003
ICSD-248603.cif,La2 Cu6 Cr8 O24,-1.6409720816250009
ICSD-248614.cif,Y2 Cu6 Cr8 O24,-1.6643382306250003
ICSD-248725.cif,Pt2 F12 Li4,-2.197602826574074
ICSD-24885.cif,Fe4 O8 H4,-1.4081311943750006
ICSD-248973.cif,Sr Si O3,-2.71773772
ICSD-24921.cif,Cs8 Na4 In4 F24,-2.7558006855
ICSD-249742.cif,Ba6 Na2 Nb2 P2 O17,-2.8063923248111657
ICSD-25000.cif,Li4 Ni2 O4,-1.7911798203333331
ICSD-250103.cif,K4 Sr2 V8 O24,-2.523171428684212
ICSD-25011.cif,Fe3 Sn3 F18,-2.48681219140625
ICSD-250124.cif,Ba3 Ga2 Ge4 O14,-2.1126407144565214
ICSD-25012.cif,Zn3 Sn3 F18,-2.4164278761979165
ICSD-25014.cif,Co3 Sn3 F18,-2.3725896055729163
ICSD-25015.cif,Ni3 Sn3 F18,-2.110472351614584
ICSD-25016.cif,Cu3 Sn3 F18,-2.053650468802083
ICSD-25017.cif,Cd3 Sn3 F18,-2.38504961515625
ICSD-250250.cif,Pb3 Sb6 Te12,-0.2015712996428572
